"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","hours/6/3/close","hours/6/3/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Rue de l'Intendant 44, Saint-Jans-Molenbeek, Brussels 1080 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","French","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17679200","false","false","50.8601","4.3439","Arenberg","1","+32 2 426 25 26","","3533","2956","#2,783 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1156375-d17679200-Reviews-Arenberg-Saint_Jans_Molenbeek_Brussels.html",
"815 Chaussee de Louvain, Evere, Brussels 1140 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17759835","false","false","50.85933","4.41495","La Mascotte","1","+32 2 726 56 49","","3533","2954","#2,781 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950781-d17759835-Reviews-La_Mascotte-Evere_Brussels.html","https://www.facebook.com/pages/La-Mascotte-Evere/359637747426914?nr"
"Avenue Fonsny 47B, Saint-Gilles, Brussels 1060 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,"hello@exki.com",,,,,,,"960","480",,,,,"960","480",,,,,"960","480",,,,,"960","480",,,,,"960","480",,,,,"840","480",,,,,,,"14977006","false","false","50.835857","4.337763","EXKi","2","+32 87 93 02 18","$$ - $$$","3533","2951","#2,778 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136501-d14977006-Reviews-EXKi-Saint_Gilles_Brussels.html","http://www.exki.be/fr/node/19834"
"Rue du Luxembourg 43, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,"info@phoolan.eu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1074281","false","false","50.83931","4.37134","Phoolan","11","+32 2 513 24 33","$$$$","3533","2960","#2,787 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d1074281-Reviews-Phoolan-Brussels.html","http://www.phoolan.eu"
"Europakruispunt 3, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"896632","false","false","50.84597","4.35602","L'Epicerie","10","+32 2 548 47 16","$$ - $$$","3533","2957","#2,784 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d896632-Reviews-L_Epicerie-Brussels.html","http://www.brusselsgrandplace.hilton.com"
"Avenue Jacques Sermon 12, Ganshoren, Brussels 1083 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Belgian","European","Pub","Diner","Gastropub",,,,,,"1290","870",,,,,"1290","870",,,,,"1290","870",,,,,"1290","870",,,,,"1290","870",,,,,"1290","870",,,,,"1290","870",,,,,,,"16849380","false","false","50.86798","4.320567","La Parenthese","10","+32 2 421 02 21","$$ - $$$","3533","2953","#2,780 of 3,627 Restaurants in Brussels","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950783-d16849380-Reviews-La_Parenthese-Ganshoren_Brussels.html","https://www.facebook.com/la.parenthese.bruxelles/?ref=page_internal"
"Chaussee de Wemmel 164, Brussels 1090 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Grill",,,,,,,,,"bouktit@hotmail.com","900","720","1380","1080",,,,,,,,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"1380","1080",,,,,,,"2437751","false","false","50.87794","4.32348","La Ferme Du Wilg","63","+32 2 420 56 10","$$ - $$$","3533","2955","#2,782 of 3,627 Restaurants in Brussels","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d2437751-Reviews-La_Ferme_Du_Wilg-Brussels.html",
"Rue Stevin 160, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20266689","false","false","50.84441","4.38322","Shapla Masala","2","+32 492 51 07 31","","3533","2952","#2,779 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d20266689-Reviews-Shapla_Masala-Brussels.html",
"Rue de la Presse 27-29, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","American","Fast Food","South American","Central American",,,,,,"info@chezwawa.com",,,,,,,"840","705",,,,,"840","705",,,,,"840","705",,,,,"840","705",,,,,"840","705",,,,,,,,,,,,,"14788274","false","false","50.84868","4.36659","CHEZWaWa Restaurant - Royal","1","+32 2 252 51 23","$$ - $$$","3533","2958","#2,785 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d14788274-Reviews-CHEZWaWa_Restaurant_Royal-Brussels.html","http://www.chezwawa.com"
"Rue Archimede 31, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4701093","false","false","50.84398","4.38409","le Franklin","5","+32 2 736 41 08","","3533","2962","#2,789 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d4701093-Reviews-Le_Franklin-Brussels.html",
"Avenue Eugene Plasky 56, Schaerbeek, Brussels 1030 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"840","540",,,,,,,"17236953","false","false","50.84985","4.39569","Traiteur Plasky","1","+32 2 733 09 49","","3533","2967","#2,794 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950786-d17236953-Reviews-Traiteur_Plasky-Schaerbeek_Brussels.html",
"Rue d'Idalie 12B, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","International","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13173337","false","false","50.837532","4.371838","So Lunch","1","+32 2 503 11 39","","3533","2964","#2,791 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d13173337-Reviews-So_Lunch-Brussels.html","https://www.facebook.com/solunch2015/"
"Rue Vanderkindere 440, Brussels 1180 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16844627","false","false","50.81449","4.36035","Dans La Foret","1","+32 2 479 09 99","","3533","2970","#2,797 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d16844627-Reviews-Dans_La_Foret-Brussels.html","https://danslaforet.be/"
"Rue de la Bourse 10, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"hotelmatignon@skynet.be",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5984785","false","false","50.8484","4.35052","Hotel Matignon Restaurant","10","+32 2 511 08 88","$$ - $$$","3533","2963","#2,790 of 3,627 Restaurants in Brussels","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d5984785-Reviews-Hotel_Matignon_Restaurant-Brussels.html",
"Passage Charles Rogier 6, Saint-Josse-ten-Noode, Brussels 1210 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy",,,,,,,,,,"bxl.rogier@romain-roquette.be",,,,,,,"930","510",,,,,"930","510",,,,,"930","510",,,,,"930","510",,,,,"930","510",,,,,,,,,,,,,"15594405","false","false","50.85576","4.35833","Romain Roquette - The Salad bar","2",,"$$ - $$$","3533","2961","#2,788 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1891930-d15594405-Reviews-Romain_Roquette_The_Salad_bar-Saint_Josse_ten_Noode_Brussels.html","http://www.romain-roquette.be"
"Rue des Lapins 32, Brussels 1070 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12252035","false","false","50.8249","4.27529","Brasserie des Etangs de Pede","2","+32 477 58 20 08","","3533","2966","#2,793 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d12252035-Reviews-Brasserie_des_Etangs_de_Pede-Brussels.html","https://www.facebook.com/brasseriedesetangsdepede/"
"Chaussee de Haecht 121, Brussels 1030 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish",,,,,,,,,,"urfaliselim@hotmail.com","1440","660",,,,,,,,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1800","660",,,,,"1800","660",,,,,,,"6716427","false","false","50.85838","4.36999","Restaurant Bergama","1","+32 2 219 08 80","","3533","2969","#2,796 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d6716427-Reviews-Restaurant_Bergama-Brussels.html",
"Rue Franklin 40, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6756050","false","false","50.84492","4.38542","Adilouna","1","+32 488 05 79 83","","3533","2968","#2,795 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d6756050-Reviews-Adilouna-Brussels.html",
"Avenue de l'Universite 22 Hogeschoollaan, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Soups","Vegetarian Friendly","Vegan Options",,,,,,,"universite@exki.be",,,,,,,"1020","450",,,,,"1020","450",,,,,"1020","450",,,,,"1020","450",,,,,"1020","450",,,,,"1020","450",,,,,,,"11979292","false","false","50.81513","4.388838","EXKi","2","+32 2 646 64 57","$","3533","2965","#2,792 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d11979292-Reviews-EXKi-Brussels.html","http://www.exki.com/en/restaurants/exki-universite"
"Galerie des Argousiers 3A, Woluwe-Saint-Lambert, Brussels 1200 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10213513","false","false","50.85019","4.45099","Little Italy","2",,"","3533","2979","#2,806 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136495-d10213513-Reviews-Little_Italy-Woluwe_Saint_Lambert_Brussels.html",
"Place Albert Leemans 10, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","French","Belgian","European","Asian",,,,,,"eat@pointalbert.com",,,,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,,,"6033492","false","false","50.8225","4.36299","Point Albert","2","+32 2 539 00 26","$$$$","3533","2978","#2,805 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d6033492-Reviews-Point_Albert-Brussels.html","http://www.facebook.com/PointAlbert/"
"Chaussee d'Anvers 27B, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Vegetarian Friendly",,,,,,,"info@osolemiobrussels.be",,,,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,,,"4150147","false","false","50.85898","4.354938","O Sole Mio","48","+32 2 223 72 78","$$ - $$$","3533","2977","#2,804 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d4150147-Reviews-O_Sole_Mio-Brussels.html","http://osolemiobrussels.be/"
"Galerie Ravenstein 13, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1320","420",,,,,"1320","420",,,,,"1080","600",,,,,,,"15672756","false","false","50.84402","4.35929","Dayli's Sandwich","3","+32 499 37 22 90","$","3533","2973","#2,800 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d15672756-Reviews-Dayli_s_Sandwich-Brussels.html","http://www.daylis-sandwich.be"
"Rue Vanderschrick 5, Saint-Gilles, Brussels 1060 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Brazilian","European","Portuguese","South American",,,,,,,"jynga@live.be",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14999192","false","false","50.83189","4.34445","Jynga","1","+32 2 534 70 61","$$ - $$$","3533","2974","#2,801 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136501-d14999192-Reviews-Jynga-Saint_Gilles_Brussels.html","http://jyngapatisserie.be/fr"
"Rue de l'Industrie 4 1000 Bruxelles, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3794663","false","false","50.84088","4.36891","Mom's eat & drinks","1",,"","3533","2972","#2,799 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d3794663-Reviews-Mom_s_eat_drinks-Brussels.html",
"Rue de la Paix 7, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,"840","570",,,,,"840","570",,,,,"1080","570",,,,,"1080","570",,,,,"1080","570",,,,,"840","660",,,,,,,"3380526","false","false","50.83519","4.36463","Food Wine & Beer","1","+32 2 503 40 49","","3533","2976","#2,803 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d3380526-Reviews-Food_Wine_Beer-Brussels.html",
"Rue de la Madeleinestraat 53, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12506172","false","false","50.84492","4.35514","Brasserie La Madeleine","19",,"$","3533","2971","#2,798 of 3,627 Restaurants in Brussels","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d12506172-Reviews-Brasserie_La_Madeleine-Brussels.html",
"Rue Des Tongres, Etterbeek, Brussels 1040 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,"info@makifornia.be","1320","690",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","690",,,,,,,"21330418","false","false","50.839684","4.399443","Makifornia - Merode","3","+32 2 513 10 63","$$ - $$$","3533","2975","#2,802 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950780-d21330418-Reviews-Makifornia_Merode-Etterbeek_Brussels.html","http://www.makifornia.be/"
"Rue Archimede 17, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Cafe","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14914969","false","false","50.84355","4.38412","Paninoteca Taste of Italy","1","+32 2 230 62 55","","3533","2980","#2,807 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d14914969-Reviews-Paninoteca_Taste_of_Italy-Brussels.html","https://www.facebook.com/tasteofitaly.bruxelles/"
"Rue Joseph Hazard 2, Brussels 1180 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14201165","false","false","50.81448","4.36611","Mc Doners","1","+32 476 41 10 09","","3533","2989","#2,816 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d14201165-Reviews-Mc_Doners-Brussels.html",
"Avenue du Port 1, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016495","false","false","50.86046","4.34704","k-nal","2","+32 473 47 37 43","","3533","2985","#2,812 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d1016495-Reviews-K_nal-Brussels.html",
"Chaussee de Boondael 467, Ixelles, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18891691","false","false","50.81596","4.38944","Loola Boondael","4","+32 2 476 26 96","","3533","2987","#2,814 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136493-d18891691-Reviews-Loola_Boondael-Ixelles_Brussels.html","http://www.loola.be/"
"Chaussee d'Alsemberg 741 Ukkel, Brussels 1180 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7360874","false","false","50.80416","4.33647","Wen Tai","7","+32 2 347 33 81","$$$$","3533","2990","#2,817 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d7360874-Reviews-Wen_Tai-Brussels.html",
"Rue de Fiennes 18, Anderlecht, Brussels 1070 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6588191","false","false","50.83889","4.33443","Ping","3","+32 2 353 03 89","","3533","2988","#2,815 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950777-d6588191-Reviews-Ping-Anderlecht_Brussels.html",
"Boulevard Emile Jacqmain 66, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Moroccan","International","Mediterranean","Middle Eastern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14188240","false","false","50.85381","4.35375","Masgouf Baghdad","3","+32 2 241 91 68","","3533","2986","#2,813 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d14188240-Reviews-Masgouf_Baghdad-Brussels.html","https://www.facebook.com/%D9%85%D8%B3%D9%83%D9%88%D9%81-%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF-Masgouf-Baghdad-259925654362264/"
"Rue Saint-Boniface 29, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4781767","false","false","50.83639","4.36412","Restaurant le Grain de Sesame","2","+32 473 99 43 66","","3533","2983","#2,810 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d4781767-Reviews-Restaurant_le_Grain_de_Sesame-Brussels.html",
"Rue des Champs 69 1040, Etterbeek, Brussels 1040 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3696306","false","false","50.83045","4.39343","Sportlife","8","+32 2 649 80 68","","3533","2982","#2,809 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950780-d3696306-Reviews-Sportlife-Etterbeek_Brussels.html",
"1235 Chee de Watrloo, Uccle, Brussels 1180 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,"labellehistoire9@gmail.com",,,,,,,,,,,,,"870","720","1350","1140",,,"870","720","1410","1140",,,"870","720","1350","1140",,,"870","720","1410","1140",,,"1410","1140",,,,,,,"13286228","false","false","50.794273","4.373549","La Belle Histoire","1","+32 2 466 66 40","$$$$","3533","2981","#2,808 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136488-d13286228-Reviews-La_Belle_Histoire-Uccle_Brussels.html",
"Rue du Progres 39, Saint-Josse-ten-Noode, Brussels 1210 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15004209","false","false","50.85779","4.35914","Lunch Point","1","+32 2 203 98 20","","3533","2984","#2,811 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1891930-d15004209-Reviews-Lunch_Point-Saint_Josse_ten_Noode_Brussels.html",
"Boulevard Auguste Reyers 153, Brussels 1030 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Tibetan",,,,,,,,,"restaurant@letibet.be",,,,,,,"870","660","1350","1080",,,"870","660","1350","1080",,,"870","660","1350","1080",,,"870","660","1350","1080",,,"870","660","1350","1080",,,"870","660","1350","1080",,,,,"2442512","false","false","50.84868","4.40199","Le Tibet","64","+32 2 265 17 45","$$ - $$$","3533","2993","#2,820 of 3,627 Restaurants in Brussels","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d2442512-Reviews-Le_Tibet-Brussels.html","http://www.letibet.be/"
"Chaussee de Haecht 996, Evere, Brussels 1140 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16868966","false","false","50.87283","4.39928","Tivoli Grill","6","+32 2 245 50 23","","3533","2999","#2,826 of 3,627 Restaurants in Brussels","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950781-d16868966-Reviews-Tivoli_Grill-Evere_Brussels.html","https://www.facebook.com/pg/Tivoli-Grill-152654032063773/community/?ref=page_internal"
"Place Victor Hortaplein 32, Brussels 1060 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9758802","false","false","50.8365","4.33385","Fab Cafe","6","+32 2 523 06 09","","3533","2994","#2,821 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d9758802-Reviews-Fab_Cafe-Brussels.html",
"1 Rue d'Arenberg At The End Of Galleries St Hubert, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19702964","false","false","50.84847","4.35576","Arcadi Cafe, Brussels","6","0251133343","","3533","2992","#2,819 of 3,627 Restaurants in Brussels","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d19702964-Reviews-Arcadi_Cafe_Brussels-Brussels.html",
"Avenue Jules Bordet 1, Evere, Brussels 1140 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European","Soups",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10720333","false","false","50.87344","4.41489","Soupissime Evere","3","+32 2 705 81 88","","3533","2991","#2,818 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950781-d10720333-Reviews-Soupissime_Evere-Evere_Brussels.html","http://soupissime.com/"
"Atomiumsquare 1 Trade Mart Brussels - Atrium, Brussels 1020 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"1050","510",,,,,"1050","510",,,,,"1050","510",,,,,"1050","510",,,,,"1050","510",,,,,,,,,,,,,"12845098","false","false","50.89492","4.34152","Food Sense","2","+32 2 476 16 72","","3533","2995","#2,822 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d12845098-Reviews-Food_Sense-Brussels.html","http://www.food-sense.be"
"Chaussee de Waterloo 327, Saint-Gilles, Brussels 1060 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Brew Pub","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12180181","false","false","50.82358","4.35159","Addict Bar","3","+32 2 534 63 28","$","3533","2996","#2,823 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136501-d12180181-Reviews-Addict_Bar-Saint_Gilles_Brussels.html",
"Chaussee de Vleurgat 50, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2093102","false","false","50.82619","4.37025","Scirocco","5","+32 2 640 32 42","","3533","2997","#2,824 of 3,627 Restaurants in Brussels","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d2093102-Reviews-Scirocco-Brussels.html",
