"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Korkeavuorenkatu 34, Helsinki 00130 Finland","Certificate of Excellence 2019","2019","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,,,"restaurant","Steakhouse","European","Gluten Free Options",,,,,,,,,,"stefans.helsinki@ravintola.fi","1320","1020",,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1440","1020",,,,,"1440","840",,,,,"3657800","false","false","60.166527","24.945581","Stefan's Steakhouse, Helsinki","386","+358 100 5512","$$$$","1558","111","#88 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d3657800-Reviews-Stefan_s_Steakhouse_Helsinki-Helsinki_Uusimaa.html","http://www.ravintola.fi/ravintola/stefans-steakhouse-helsinki/"
"Pohjoisesplanadi 2, Helsinki 00130 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,,,"1500","540",,,,,"1500","540",,,,,"1680","540",,,,,"1680","540",,,,,"1680","540",,,,,"1680","660",,,,,"796214","false","false","60.16747","24.9444","Restaurant Teatteri","360","+358 9 61285022","$$ - $$$","1558","209","#164 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d796214-Reviews-Restaurant_Teatteri-Helsinki_Uusimaa.html","http://www.teatteri.fi/fi/etusivu/"
"Kalevankatu 46, Helsinki 00180 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Bar","European","Wine Bar","Pub","Diner",,,,,,,"Maraduo@netti.fi","1440","720",,,"1440","720",,,,,"1440","720",,,,,"1440","900",,,,,"1440","720",,,,,"1560","720",,,,,"1560","720",,,,,"7119620","false","false","60.16413","24.92976","Bar Cafe Apero","37","+358 45 1224884","$$ - $$$","1558","203","#161 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d7119620-Reviews-Bar_Cafe_Apero-Helsinki_Uusimaa.html","http://www.apero.fi/"
"Kolmas linja 12, Helsinki Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014",,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"783681","false","false","60.182564","24.949253","Lemon Grass","175","+358 3 5898763279","$$ - $$$","1558","114","#91 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d783681-Reviews-Lemon_Grass-Helsinki_Uusimaa.html","http://www.facebook.com/pages/Lemon-Grass/196214353729935"
"Yliopistonkatu 5, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Japanese","Asian","Soups","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@momotoko.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8693890","false","false","60.16981","24.947006","Momo Toko","201","+358 40 0820767","$$ - $$$","1558","115","#19 of 111 Quick Bites in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d8693890-Reviews-Momo_Toko-Helsinki_Uusimaa.html","http://www.momotoko.com/"
"Pohjoisesplanadi 15, Helsinki Finland","Certificate of Excellence 2018","2018","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,,,"restaurant","European","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"salutorget@royalravintolat.com",,,,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","720",,,,,"2071753","false","false","60.167797","24.951967","Salutorget","491","+358 50 5571813","$$ - $$$","1558","120","#95 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d2071753-Reviews-Salutorget-Helsinki_Uusimaa.html","http://www.salutorget.fi/en"
"Annankatu 29, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","Chinese","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,"meilin-2012@outlook.com","1320","720",,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","720",,,,,"2470787","false","false","60.16389","24.931278","Mei Lin Chinese Restaurant","168","+358 45 1032688","$$ - $$$","1558","113","#90 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d2470787-Reviews-Mei_Lin_Chinese_Restaurant-Helsinki_Uusimaa.html","http://www.facebook.com/MeiLinChineseRestaurant"
"Runeberginkatu 55, Helsinki 00260 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Gluten Free Options",,,,,,,,"myyntipalvelu@tokyo55.fi",,,,,,,,,,,"840","660","1350","960",,,"840","660","1350","960",,,"840","660","1350","960",,,"840","660","1350","960",,,"1350","780",,,,,"1951077","false","false","60.17969","24.923775","Ravintola Tokyo55","217","+358 9 43427640","$$ - $$$","1558","117","#93 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1951077-Reviews-Ravintola_Tokyo55-Helsinki_Uusimaa.html","http://www.tokyo55.fi/"
"Hernesaarenranta 4, Helsinki 00150 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian","Vegetarian Friendly","Vegan Options",,,,,,,,,"info@loylyhelsinki.fi","1320","600",,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"10386627","false","false","60.152077","24.930437","Loyly","387","+358 9 61286550","$$ - $$$","1558","116","#92 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10386627-Reviews-Loyly-Helsinki_Uusimaa.html","http://www.loylyhelsinki.fi/"
"Punavuorenkatu 3, Helsinki 00120 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Armenian","Caucasian","Middle Eastern",,,,,,,,,,"grillhousearmenian@gmail.com",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1380","1020",,,,,"1380","780",,,,,"15817115","false","false","60.16171","24.939018","Armenian House restaurant","52","+358 44 5519780","$$ - $$$","1558","112","#89 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15817115-Reviews-Armenian_House_restaurant-Helsinki_Uusimaa.html","http://www.armenianhouse.fi/"
"Kaivokatu 8, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Scandinavian","Vegetarian Friendly",,,,,,,,,"cafe.citycenter@fazer.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12529682","false","false","60.168537","24.947441","Fazer Cafe Citycenter","100","+358 20 7296199","$$ - $$$","1558","119","#7 of 46 Dessert in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12529682-Reviews-Fazer_Cafe_Citycenter-Helsinki_Uusimaa.html","http://www.fazer.fi/cafecitycenter"
"Etelaranta 16, Helsinki 00130 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,"varaukset@sue-ellen.fi",,,,,,,,,,,"1350","990",,,,,"1350","990",,,,,"1350","990",,,,,"1350","990",,,,,"1350","990",,,,,"13149408","false","false","60.166424","24.952366","Ravintola Sue Ellen","91","+358 300 472334","$$ - $$$","1558","118","#94 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d13149408-Reviews-Ravintola_Sue_Ellen-Helsinki_Uusimaa.html","http://www.sue-ellen.fi"
"Lapinlahdenkatu 17, Helsinki Finland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,"restaurant","Nepali","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,"1320","720",,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","720",,,,,"787944","false","false","60.16719","24.92768","Mount Everest","210","+358 9 68315450","$$ - $$$","1558","128","#101 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d787944-Reviews-Mount_Everest-Helsinki_Uusimaa.html","http://www.everestyeti.fi/"
"Urho Kekkosen katu 1 5th floor, Kamppi Shopping Centre, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Filipino","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"info@pobre.fi","960","720",,,"870","660",,,,,"870","660","1230","1020",,,"870","660","1230","1020",,,"870","660","1230","1020",,,"870","660","1290","1020",,,"885","660","1290","1020",,,"13413662","false","false","60.169666","24.933565","Pobre Filipino","108","+358 44 9787821","$$ - $$$","1558","123","#97 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d13413662-Reviews-Pobre_Filipino-Helsinki_Uusimaa.html","http://www.pobre.fi"
"Hameentie 13 B C/o Siltanen, Helsinki 00530 Finland","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"moi@ravintolaonda.fi",,,,,"930","660",,,,,"930","660",,,,,"930","660",,,,,"930","660",,,,,"930","660",,,,,,,,,,,"7210849","false","false","60.18427","24.96003","Onda","106","+358 44 0660530","$$ - $$$","1558","130","#103 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d7210849-Reviews-Onda-Helsinki_Uusimaa.html","http://www.ondaruokala.fi"
"Lonnrotinkatu 34 Hietalahti Market Hall, Helsinki 00180 Finland","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Asian","Healthy","Vegetarian Friendly","Vegan Options",,,,,,,,"hello@tokyostreetrestaurants.com",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"14864477","false","false","60.163017","24.929285","Tokyo Street Helsinki","51","+358 44 9465129","$","1558","129","#102 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d14864477-Reviews-Tokyo_Street_Helsinki-Helsinki_Uusimaa.html","http://www.tokyostreetrestaurants.com"
"Satamakatu 5, Helsinki 00160 Finland","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Italian",,,,,,,,,,,"signoradelizia@gmail.com","1800","600",,,"1830","480",,,,,"1830","480",,,,,"1830","480",,,,,"1830","480",,,,,"1800","480",,,,,"1800","600",,,,,"2696080","false","false","60.16775","24.962152","Signora Delizia","77","+358 45 8615959","$$ - $$$","1558","122","#8 of 46 Dessert in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d2696080-Reviews-Signora_Delizia-Helsinki_Uusimaa.html","http://www.facebook.com/signoradeliziaoy"
"Pohjoinen Hesperiankatu 15, Helsinki Finland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1380","960",,,,,"1380","780",,,,,"1014508","false","false","60.177258","24.924587","Umeshu","141","+358 9 4543670","$$ - $$$","1558","127","#100 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1014508-Reviews-Umeshu-Helsinki_Uusimaa.html","http://www.umeshu.fi"
"Aleksanterinkatu 52, Helsinki 00100 Finland","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@classicpizza.fi","1020","720",,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"5483436","false","false","60.16855","24.94294","Classic Pizza Stockmann","150","+358 44 7337092","$$ - $$$","1558","124","#98 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d5483436-Reviews-Classic_Pizza_Stockmann-Helsinki_Uusimaa.html","http://www.classicpizza.fi"
"Annankatu 20, Helsinki 00100 Finland","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"960","600",,,,,"4737319","false","false","60.166435","24.937641","Kanniston Leipomo","54","+358 10 5489406","$$ - $$$","1558","208","#3 of 17 Bakeries in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d4737319-Reviews-Kanniston_Leipomo-Helsinki_Uusimaa.html","http://kannistonleipomo.fi/"
"Tyoepajankatu 2, Helsinki 00580 Finland","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1080","780",,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"5585170","false","false","60.19032","24.971607","Jadelino","69","+358 40 3503773","$","1558","126","#9 of 46 Dessert in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d5585170-Reviews-Jadelino-Helsinki_Uusimaa.html","http://www.jadelino.fi"
"Hietaniemi Market Hall Lönnrotinkatu 34, Helsinki 00180 Finland","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Barbecue","Diner","American",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3973492","false","false","60.16277","24.92944","Bursa","89",,"$$ - $$$","1558","214","#32 of 111 Quick Bites in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d3973492-Reviews-Bursa-Helsinki_Uusimaa.html","http://bursa.fi"
"Pohjoisesplanadi 9, Helsinki 00170 Finland","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Vegetarian Friendly","Vegan Options",,,,,,,,,,"varaukset@vaelsa.fi","1200","840",,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1440","660",,,,,"1440","720",,,,,"1800003","false","false","60.16805","24.953775","Vaelsa Ristorante e Pizzeria Taverna","278","+358 9 6980012","$$ - $$$","1558","219","#171 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1800003-Reviews-Vaelsa_Ristorante_e_Pizzeria_Taverna-Helsinki_Uusimaa.html","http://www.vaelsa.fi"
"Kalevankatu 4, Helsinki 00100 Finland","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,"ravintola@villiwaino.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1224210","false","false","60.167957","24.939592","Villi Waino","125","+358 10 3872350","$$ - $$$","1558","220","#172 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1224210-Reviews-Villi_Waino-Helsinki_Uusimaa.html","http://www.villiwaino.fi/"
"Liisankatu 21, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,"moc.effaknimum@nimoom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12205071","false","false","60.168076","24.949581","Mumin Kaffe","79","+358 50 3286272","$$ - $$$","1558","218","#33 of 111 Quick Bites in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12205071-Reviews-Mumin_Kaffe-Helsinki_Uusimaa.html","http://muminkaffe.com/en/"
"Hernesaarenranta 2, Helsinki 00150 Finland","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Scandinavian","Cafe","Grill","Vegan Options",,,,,,,,"1320","540",,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"6871113","false","false","60.153744","24.931997","birgitta","107","+358 40 5474966","$$ - $$$","1558","212","#31 of 111 Quick Bites in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d6871113-Reviews-Birgitta-Helsinki_Uusimaa.html","http://www.birgittahernesaari.com"
"Yrjonkatu 18B, Helsinki 00120 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@pjazza.fi",,,,,,,,,,,"1290","840",,,,,"1290","840",,,,,"1290","840",,,,,"1290","840",,,,,"1440","840",,,,,"7162514","false","false","60.165665","24.941944","Pjazza","315","+358 10 5812883","$$ - $$$","1558","215","#168 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d7162514-Reviews-Pjazza-Helsinki_Uusimaa.html","http://www.pjazza.fi"
"Kalevankatu 55, Helsinki 00180 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Healthy","Seafood",,,,,,,,"info@minatosushi.fi","1080","720",,,,,,,,,"1080","660",,,,,"1080","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"14078836","false","false","60.163494","24.92701","Minato Sushi","30","+358 10 4192980","$$ - $$$","1558","216","#169 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d14078836-Reviews-Minato_Sushi-Helsinki_Uusimaa.html","http://www.minatosushi.fi"
"Haemeentie 6, Helsinki 00530 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Middle Eastern","Fast Food","Mediterranean","Vegetarian Friendly","Vegan Options",,,,,,,,"1439","0",,,"720","600",,,,,"720","600",,,,,"720","600",,,,,"720","600",,,,,"1740","600",,,,,"1740","720",,,,,"1120205","false","false","60.18061","24.951853","Metro Fast Food","41","+358 9 54749602","$","1558","217","#170 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1120205-Reviews-Metro_Fast_Food-Helsinki_Uusimaa.html","http://metrofood.fi"
"Kanavaranta 3-7 D 19, Helsinki 00160 Finland","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Vegetarian Friendly","Vegan Options",,,,,,,,,,"info@niskahelsinki.com","1200","780",,,,,,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1320","660",,,,,"1320","720",,,,,"15639422","false","false","60.169083","24.959717","Niska Helsinki","35","+358 41 3198337","$$ - $$$","1558","211","#166 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15639422-Reviews-Niska_Helsinki-Helsinki_Uusimaa.html","http://www.niskahelsinki.com"
"Citykaytava 2 Krs Aleksanterinkatu 21, Helsinki 00100 Finland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"helsinki@ravintolaharald.fi","1320","780",,,"1320","660",,,,,"1320","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","720",,,,,"7116187","false","false","60.169086","24.941586","Viikinkiravintola Harald","216","+358 44 7668010","$$ - $$$","1558","213","#167 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d7116187-Reviews-Viikinkiravintola_Harald-Helsinki_Uusimaa.html","http://www.ravintolaharald.fi"
"Albertinkatu 38, Helsinki Finland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Gluten Free Options",,,,,,,,"1320","1020",,,"1320","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","1020",,,,,"803847","false","false","60.165","24.932093","Rivoletto","159","+358 9 607455","$$ - $$$","1558","226","#177 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d803847-Reviews-Rivoletto-Helsinki_Uusimaa.html","http://www.rivoletto.fi"
"Vaasankatu 9, Helsinki 00500 Finland","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Fast Food","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"1200","780",,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1560","660",,,,,"1560","660",,,,,"4137099","false","false","60.188335","24.959213","Soi Soi","88","+358 45 1497408","$","1558","227","#35 of 111 Quick Bites in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d4137099-Reviews-Soi_Soi-Helsinki_Uusimaa.html","http://www.soisoi.fi"
