"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","cuisine/16","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"15 Denmark Street Great, Dublin D01 XT18 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21152182","false","false","53.35561","-6.26118","It's a Trap","1","+353 1 547 2281","","2493","2008","#194 of 230 Coffee & Tea in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d21152182-Reviews-It_s_a_Trap-Dublin_County_Dublin.html",
"Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10146537","false","false","53.425373","-6.241942","Dublin Airport Terminal 2","279","+353 1 852 8850","$$ - $$$","2493","2308","#1,936 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10146537-Reviews-Dublin_Airport_Terminal_2-Dublin_County_Dublin.html","http://www.dublinairportt2.com/"
"24 Main Street Belmayne, Dublin D13 E5C9 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,"info@romayos.ie","1425","900",,,,,"1425","720",,,,,"1425","720",,,,,"1425","720",,,,,"1425","720",,,,,"1425","720",,,,,"1425","720",,,,,"15024296","false","false","53.29835","-6.2861","Romayo's","2","+353 1 829 6311","$","2493","2306","#1,934 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15024296-Reviews-Romayo_s-Dublin_County_Dublin.html","http://romayos.ie/"
"131 East Wall Road, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5791683","false","false","53.35352","-6.22706","Pizza Max","1","+353 1 894 4555","","2493","2384","#2,000 of 2,357 Restaurants in Dublin","1.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d5791683-Reviews-Pizza_Max-Dublin_County_Dublin.html","http://www.pizzamax.ie/"
"193/194 193 Clontarf Road Clontarf, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Vegetarian Friendly",,,,,,,,,,,,,,"orders@sandbar.ie","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"2374318","false","false","53.35936","-6.19641","Sand Bar","127","+353 1 853 2204","$$ - $$$","2493","2006","#1,666 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2374318-Reviews-Sand_Bar-Dublin_County_Dublin.html","http://www.sandbar.ie"
"27 Main Street, Dublin D13 X8X9 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","American","Irish","Fast Food",,,,,,,,,,,,,,"info@romayos.ie","1425","900",,,,,"1425","720",,,,,"1425","720",,,,,"1425","720",,,,,"1425","720",,,,,"1425","720",,,,,"1425","720",,,,,"15024703","false","false","53.40256","-6.154006","Romayo's Clongriffin","4","+353 1 829 6333","$","2493","2004","#1,664 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15024703-Reviews-Romayo_s_Clongriffin-Dublin_County_Dublin.html","http://romayos.ie/"
"Station Building, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"thestation@mortons.ie",,,,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1050","450",,,,,,,,,,,"7219474","false","false","53.40119","-6.24494","Morton's","7","+353 1 478 2758","","2493","2379","#1,996 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d7219474-Reviews-Morton_s-Dublin_County_Dublin.html","http://www.mortons.ie/hatch-street"
"7 Sussex Terrace, Dublin D04 V8W6 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15833117","false","false","53.33178","-6.2517","3FE","8",,"$","2493","2010","#195 of 230 Coffee & Tea in Dublin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15833117-Reviews-3FE-Dublin_County_Dublin.html","https://3fe.com/"
"39 Amiens Street, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,,,,,,"murphys39.a.s@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12728340","false","false","53.35232","-6.24971","Murphy's of Amiens Street","3","+353 1 559 2366","","2493","2088","#1,743 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d12728340-Reviews-Murphy_s_of_Amiens_Street-Dublin_County_Dublin.html","https://www.facebook.com/Murphys-of-Amiens-Street-1660788097295315/"
"1 Landscape Road Churchtown, Dublin D14 E5C6 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Street Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14968220","false","false","53.2989","-6.26842","Mekong","1","+353 29 87275","","2493","2085","#1,740 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d14968220-Reviews-Mekong-Dublin_County_Dublin.html","http://www.facebook.com/pages/category/Restaurant/Mekong-Asian-street-food-Spice-bags-Specialist-247406622463869/"
"4 Talbot Street, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"12959759","false","false","53.35038","-6.25752","Alper Kebab & Turkish Cuisine","2","+353 1 874 9474","","2493","2089","#1,744 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d12959759-Reviews-Alper_Kebab_Turkish_Cuisine-Dublin_County_Dublin.html","http://alperrestaurant.com/"
"10 Jervis Street, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"696260","false","false","53.34721","-6.26594","Keatings","5","+353 1 872 4031","","2493","2243","#1,875 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d696260-Reviews-Keatings-Dublin_County_Dublin.html",
"20 Lower Liffey Street City Centre North Dublin, Dublin D01 A489 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"2321315","false","false","53.39639","-6.13003","10 Thousand Restaurant","83","+353 1 872 9656","$","2493","2235","#1,868 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2321315-Reviews-10_Thousand_Restaurant-Dublin_County_Dublin.html","http://10thousandrestaurant.weebly.com"
"Unit 7 Millennium Walkway, Dublin D01 E0H9 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Mediterranean","Healthy",,,,,,,,,,,,,,,"millenniumwalkway@leon-ireland.co","1080","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"20291418","false","false","53.34704","-6.265265","Leon Restaurant","1","+353 1 255 2552","$","2493","2009","#1,668 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d20291418-Reviews-Leon_Restaurant-Dublin_County_Dublin.html","http://leon.co/ie"
"1 Landscape Road Churchtown, Dublin 14 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Thai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12873448","false","false","53.2989","-6.26842","Scent at Home","6","+353 1 298 9438","","2493","2381","#1,998 of 2,357 Restaurants in Dublin","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d12873448-Reviews-Scent_at_Home-Dublin_County_Dublin.html","http://www.scentathome.com/"
"Military Road, Kilmainham, Heuston South Quarter, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,"1020","465",,,,,"1020","465",,,,,"1020","465",,,,,"1020","465",,,,,"1020","465",,,,,,,,,,,"6225178","false","false","53.34414","-6.29667","Hsq Cafe","21",,"$$ - $$$","2493","2086","#1,741 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d6225178-Reviews-Hsq_Cafe-Dublin_County_Dublin.html",
"11 Rathgar Road Dublin 6, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10263302","false","false","53.31539","-6.272941","Abra Kebabra","18","+353 1 498 2300","$","2493","2376","#224 of 247 Quick Bites in Dublin","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10263302-Reviews-Abra_Kebabra-Dublin_County_Dublin.html","http://www.abrakebabra.com/ublalfieportfolios/cork/"
"101 Francis Street, Dublin D08 Y70F Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish",,,,,,,,,,,,,,,,,"hello@antisocial.ie","1380","720",,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1440","840",,,,,"1440","840",,,,,"20036876","false","false","53.34065","-6.27462","Anti Social","6",,"$","2493","2385","#2,001 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d20036876-Reviews-Anti_Social-Dublin_County_Dublin.html","http://www.antisocial.ie"
"Unit 4 Strand Road Portmarnock, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly",,,,,,,,,,,,,,,"koba.thaicuisine@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8494124","false","false","53.43373","-6.12486","Koba","31","+353 1 846 1120","$$ - $$$","2493","2307","#1,935 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8494124-Reviews-Koba-Dublin_County_Dublin.html","http://www.koba.ie"
"58 Dame Street / Eustace Street, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"743271","false","false","53.344288","-6.265023","Apache Pizza","125","+353 1 677 8888","$","2493","2315","#1,943 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d743271-Reviews-Apache_Pizza-Dublin_County_Dublin.html","http://www.apache.ie"
"Heuston Station, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Bar","European","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6436401","false","false","53.34656","-6.292587","The Galway Hooker","115","+353 1 670 3463","$$ - $$$","2493","2281","#1,911 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d6436401-Reviews-The_Galway_Hooker-Dublin_County_Dublin.html",
"Citywest Rd Unit 4, Citywest Shopping Centre, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10492513","false","false","53.28263","-6.42153","KFC","3",,"","2493","2310","#1,938 of 2,357 Restaurants in Dublin","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10492513-Reviews-KFC-Dublin_County_Dublin.html","https://www.kfc.ie"
"Merrion Road / Nutley Lane Merrion Shipping Centre, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8538363","false","false","53.318977","-6.213844","Ristretto Restaurant and Cafe","4","+353 1 283 8450","","2493","2309","#1,937 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8538363-Reviews-Ristretto_Restaurant_and_Cafe-Dublin_County_Dublin.html",
"83 Swords Road, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5791651","false","false","53.38077","-6.24593","Magic Wok Chinese Takeaway","4","+353 1 857 0808","","2493","2312","#1,940 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d5791651-Reviews-Magic_Wok_Chinese_Takeaway-Dublin_County_Dublin.html",
"26 Fenian Street, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","Fast Food","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5821506","false","false","53.34148","-6.24839","Mizzoni's Pizza & Pasta","21","+353 1 676 7972","$","2493","2087","#1,742 of 2,357 Restaurants in Dublin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d5821506-Reviews-Mizzoni_s_Pizza_Pasta-Dublin_County_Dublin.html","http://www.mizzoni.ie/"
"Oscar Traynor Road Northside Shopping Centre, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8381247","false","false","53.39341","-6.20954","The Galway Roast","4","+353 1 871 2292","","2493","2093","#197 of 230 Coffee & Tea in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8381247-Reviews-The_Galway_Roast-Dublin_County_Dublin.html","http://www.northsideshoppingcentre.ie/stores/the-galway-roast/"
"119 James's Street Beside the Guinness Brewery, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish",,,,,,,,,,,,,,,,,"zaroual20022@live.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10205490","false","false","53.34351","-6.28925","Caboose Restaurant","3","+353 87 976 4452","","2493","1862","#1,539 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10205490-Reviews-Caboose_Restaurant-Dublin_County_Dublin.html",
"56 O'Connell Street, Dublin 1, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,"starbucks.oconnellbridge@eegroup.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10457567","false","false","53.3365","-6.22779","Starbucks O'Connell Bridge","13","+353 1 874 7020","$","2493","1854","#191 of 247 Quick Bites in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10457567-Reviews-Starbucks_O_Connell_Bridge-Dublin_County_Dublin.html","http://www.starbucks.ie"
"3 Imaal Mart, Imaal Rd Cabra, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Deli",,,,,,,,,,,,,,,,,"treat@dublin.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14952442","false","false","53.36175","-6.28634","Treat Deli & Gift Shop","1","+353 1 838 9473","","2493","2091","#1,746 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d14952442-Reviews-Treat_Deli_Gift_Shop-Dublin_County_Dublin.html","https://www.facebook.com/Treat-Deli-Gift-Shop3-Imaal-MartCabraDublin-7-141635339207077/"
"Oak Road Unit 4 Oak Court, Park West, Dublin Dublin 12 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai",,,,,,,,,,,,,,,,"info@kanum.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13393830","false","false","53.323177","-6.367378","Kanum Thai","1","+353 1 905 9399","$$ - $$$","2493","2194","#1,833 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d13393830-Reviews-Kanum_Thai-Dublin_County_Dublin.html","http://www.kanum.ie/"
"Phisboro Rd, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15702615","false","false","53.35237","-6.39187","Eddie Rocket's","1",,"","2493","2185","#1,826 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15702615-Reviews-Eddie_Rocket_s-Dublin_County_Dublin.html","http://www.eddierockets.ie/"
"104 Talbot Street North City, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16741095","false","false","53.35013","-6.2577","Pa Pa Pizzeria","1","+353 1 804 4504","","2493","2190","#1,831 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d16741095-Reviews-Pa_Pa_Pizzeria-Dublin_County_Dublin.html",
"62 Upper O'Connell Street, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food",,,,,,,,,,,,,,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1176647","false","false","53.347916","-6.259426","McDonald's","137","+353 1 872 4487","$","2493","2191","#210 of 247 Quick Bites in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1176647-Reviews-McDonald_s-Dublin_County_Dublin.html","http://www.mcdonalds.ie/"
"172 Stillorgan Road Stillorgan Shopping Centre, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17437573","false","false","53.31075","-6.21907","Brambles Cafe","1","+353 1 764 2090","$$ - $$$","2493","2187","#1,828 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d17437573-Reviews-Brambles_Cafe-Dublin_County_Dublin.html","http://brambles.ie/cafes/stillorgan-shopping-centre/"
"Eccles St, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","British",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3598973","false","false","53.35836","-6.26681","Aurora","1",,"","2493","2186","#1,827 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d3598973-Reviews-Aurora-Dublin_County_Dublin.html",
"Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15191796","false","false",,,"The Speedy Bean","1",,"","2493","2084","#1,739 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15191796-Reviews-The_Speedy_Bean-Dublin_County_Dublin.html","https://www.facebook.com/The-Speedy-Bean-Caf%C3%A9-154182295366719/"
"Unit 15 Swan Centre, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17707441","false","false","53.323208","-6.265039","Tolteca","4","+353 1 496 0036","$","2493","2311","#1,939 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d17707441-Reviews-Tolteca-Dublin_County_Dublin.html","https://www.facebook.com/Tolteca-465143333869144/"
"186 Upper Whitehall Road West Perrystown, Dublin D12 V2VY Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Japanese","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14098760","false","false","53.30777","-6.31775","Asianland Restaurant","1","+353 1 441 4025","$$ - $$$","2493","2192","#1,832 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d14098760-Reviews-Asianland_Restaurant-Dublin_County_Dublin.html","https://www.facebook.com/Asianland-Restaurant-178394652731255/"
"59 South William Street 2nd Floor Powerscourt Centre, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15682591","false","false","53.33733","-6.24247","Noughtie Kitchen","1",,"","2493","2193","#56 of 59 Dessert in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15682591-Reviews-Noughtie_Kitchen-Dublin_County_Dublin.html","http://www.powerscourtcentre.ie/eat/noughtie-kitchen/"
"Unit R-A32P Beacon South Quarter, Sandyford, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15702680","false","false","53.27732","-6.21786","Zambrero","2",,"","2493","2188","#1,829 of 2,357 Restaurants in Dublin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15702680-Reviews-Zambrero-Dublin_County_Dublin.html",
"23-25 Main St, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Thai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5821532","false","false","53.3494","-6.344","Pink Elephant","1","+353 1 890 4233","","2493","2189","#1,830 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d5821532-Reviews-Pink_Elephant-Dublin_County_Dublin.html","http://pinkelephantthairestaurant.com/"
"Unit.3, Custom House Square, Mayor Street Lower. IFSC, Dublin DUBLIN 1 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican",,,,,,,,,,,,,,,,,"salsamexicanrestaurant@outlook.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15106113","false","false","53.34925","-6.24338","Salsa - Authentic Mexican Food","3","+353 87 747 4839","$$ - $$$","2493","2090","#1,745 of 2,357 Restaurants in Dublin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15106113-Reviews-Salsa_Authentic_Mexican_Food-Dublin_County_Dublin.html","http://www.facebook.com/salsamexicanfood"
"unit 3 jardine house,Sandyford village , dublin 18, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,"1350","720",,,,,"1350","960",,,,,"1350","960",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"17688810","false","false","53.27023","-6.22503","North Wood Fired Pizza","2","+353 1 299 8589","","2493","2287","#1,916 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d17688810-Reviews-North_Wood_Fired_Pizza-Dublin_County_Dublin.html","http://NorthWfp.ie"
"5 Dolphins Barn, Dublin 8 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Fast Food","Healthy","Vegetarian Friendly",,,,,,,,,,,,,"dublin8@camile.ie","1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"8769890","false","false","53.33339","-6.291751","Camile Thai Dublin 8","19","+353 1 416 6111","$$ - $$$","2493","2294","#1,923 of 2,357 Restaurants in Dublin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8769890-Reviews-Camile_Thai_Dublin_8-Dublin_County_Dublin.html","http://www.camile.ie/"
"Sallynoggin Road, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,,,,,,"info@thesallynoggininn.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8490188","false","false","53.27703","-6.14343","The Noggin Inn","7","+353 1 285 4602","","2493","2291","#1,920 of 2,357 Restaurants in Dublin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8490188-Reviews-The_Noggin_Inn-Dublin_County_Dublin.html","https://www.facebook.com/thesallynoggininn/"
