"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","cuisine/16","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Noerre Farimagsgade 13, Copenhagen 1364 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"orstedolbar@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8320391","false","false","55.68138","12.56456","Orsted Olbar","27",,"$$ - $$$","2486","777","#635 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8320391-Reviews-Orsted_Olbar-Copenhagen_Zealand.html","http://oerstedoelbar.dk"
"Borgbjergsvej 1, Copenhagen 2450 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,"info@rumbles.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12479038","false","false","55.652435","12.538718","Rumbles Sydhavn","38","+45 71 74 71 36","$","2486","770","#97 of 177 Quick Bites in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12479038-Reviews-Rumbles_Sydhavn-Copenhagen_Zealand.html","http://www.facebook.com/Rumbles01/"
"Istedgade 128, Copenhagen 1650 Denmark","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","European","Wine Bar","Scandinavian","Danish","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"4418463","false","false","55.668182","12.549894","Vesterbro Vinstue","100","+45 33 25 10 80","$$ - $$$","2486","776","#634 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4418463-Reviews-Vesterbro_Vinstue-Copenhagen_Zealand.html","http://vinstuerne.dk/home/vesterbro-vinstue/"
"Wilders Plads 11, Copenhagen 1403 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,"info@undici.dk",,,,,,,,,,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","300",,,,,"1440","1020",,,,,"1440","1020",,,,,"14902622","false","false","55.674877","12.594305","Undici","46","+45 25 97 36 03","$$ - $$$","2486","778","#636 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d14902622-Reviews-Undici-Copenhagen_Zealand.html","http://www.undici.dk/"
"Vesterbrogade 13, 1st floor, Copenhagen Denmark","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,,,,,,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"3583526","false","false","55.67326","12.560801","Sukiyaki","105","+45 33 31 23 12","$$ - $$$","2486","785","#642 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d3583526-Reviews-Sukiyaki-Copenhagen_Zealand.html","http://www.sukiyaki.dk/"
"Torvhallerne 2, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","French","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6978208","false","false","55.683826","12.569958","Brioche Doree Copenhagen","47",,"$","2486","788","#645 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d6978208-Reviews-Brioche_Doree_Copenhagen-Copenhagen_Zealand.html","http://www.briochedoree.dk"
"Jaegersborggade 32 København, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","International","Contemporary","European","Danish","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"gonzocph@gmail.com","1320","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1440","600",,,,,"1440","600",,,,,"12454142","false","false","55.692917","12.543839","GONZO Cafe","41","+45 27 24 42 98","$$ - $$$","2486","782","#639 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12454142-Reviews-GONZO_Cafe-Copenhagen_Zealand.html","https://www.facebook.com/gonzocafedk/"
"Ryesgade 76, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,,,,,,"info@laesquina.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9832160","false","false","55.69521","12.571704","La Esquina","41","+45 35 36 33 36","$$ - $$$","2486","786","#643 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d9832160-Reviews-La_Esquina-Copenhagen_Zealand.html","http://www.laesquina.dk/"
"Overg. Oven Vandet 44, Copenhagen 1415 Denmark","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","European","Scandinavian","Danish","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,"http://www.cafeovenvande.dk","1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"2109470","false","false","55.673332","12.592757","Cafe Oven Vande","245","+45 32 95 96 02","$$ - $$$","2486","784","#641 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d2109470-Reviews-Cafe_Oven_Vande-Copenhagen_Zealand.html","http://www.cafeovenvande.dk/"
"Vesterbrogade 13, Copenhagen 1620 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Fast Food","Middle Eastern","Vegetarian Friendly","Vegan Options","Halal",,,,,,,,,,,,,"1440","720",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1500","660",,,,,"1500","720",,,,,"1913349","false","false","55.67321","12.560622","Kebabish","293","+45 33 22 62 26","$","2486","779","#100 of 177 Quick Bites in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1913349-Reviews-Kebabish-Copenhagen_Zealand.html","http://www.kebabish.dk"
"Viktoriagade 22, St, Copenhagen 1655 Denmark","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Indian","Pakistani","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1051140","false","false","55.670853","12.558725","Shezan Restaurant","74","+45 33 24 78 88","$$ - $$$","2486","780","#637 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1051140-Reviews-Shezan_Restaurant-Copenhagen_Zealand.html","http://www.shezan.dk"
"Slagelsegade 24, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","European",,,,,,,,,,,,,,,,,,,,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"4346694","false","false","55.69855","12.58099","Taormina","47","+45 35 38 20 02","$$ - $$$","2486","787","#644 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4346694-Reviews-Taormina-Copenhagen_Zealand.html","http://www.taormina.dk"
"Istedgade 58, Copenhagen 1650 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","International","Fast Food","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,"wraphouse@kayagroup.dk","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"12994517","false","false","55.669857","12.555244","Wrap House","26","+45 33 23 10 23","$","2486","706","#583 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12994517-Reviews-Wrap_House-Copenhagen_Zealand.html",
"Vesterbrogade 3 Tivoli, Copenhagen 1630 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,,,,,,"info.tivoli@brdr-price.dk","1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1320","720",,,,,"1320","720",,,,,"2465831","false","false","55.674046","12.568372","Brdr Price Tivoli","570","+45 38 41 10 20","$$ - $$$","2486","708","#585 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d2465831-Reviews-Brdr_Price_Tivoli-Copenhagen_Zealand.html","http://www.brdr-price.dk"
"Amager Boulevard 70 Amager Boulevard 70,, Copenhagen 2300 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly",,,,,,,,,,,,,,,"copenhagen.reservation@blueelephant.com",,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1068520","false","false","55.66734","12.586775","Blue Elephant Restaurant","215","+45 33 96 59 70","$$ - $$$","2486","702","#581 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1068520-Reviews-Blue_Elephant_Restaurant-Copenhagen_Zealand.html","http://www.blueelephant.dk"
"Roemersgade 18 Torvehallerne, Copenhagen 1362 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Fast Food","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7337068","false","false","55.683865","12.569178","Gorm's i Torvehallerne","132","+45 60 40 12 03","$$ - $$$","2486","701","#85 of 177 Quick Bites in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d7337068-Reviews-Gorm_s_i_Torvehallerne-Copenhagen_Zealand.html","http://www.gormspizza.dk/restauranter/torvehallerne"
"Jaegersborggade 25, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Danish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10673026","false","false","55.69248","12.54405","Ro Chokolade","20",,"$$ - $$$","2486","705","#37 of 82 Dessert in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d10673026-Reviews-Ro_Chokolade-Copenhagen_Zealand.html","http://www.ro-chokolade.com/"
"Torvehallerne, Stade 8C Linnésgade 17, Copenhagen 1361 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","International","European","Healthy","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,"1020","660",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1200","600",,,,,"1080","600",,,,,"4115468","false","false","55.683765","12.56981","Vita Boost Torvehallerne","30","+45 41 27 41 24","$$ - $$$","2486","709","#586 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4115468-Reviews-Vita_Boost_Torvehallerne-Copenhagen_Zealand.html","http://www.vitaboost.dk"
"Teglholmsgade 36, Copenhagen 2450 Denmark","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse","Cafe","International","European","Danish","Bar","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13798569","false","false","55.652157","12.549234","Kellermans Cafe","37","+45 91 88 03 53","$$ - $$$","2486","700","#580 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d13798569-Reviews-Kellermans_Cafe-Copenhagen_Zealand.html","http://www.kellermans.dk"
"Kultorvet 5, Copenhagen 1175 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub","Danish",,,,,,,,,,,,,,,,"1560","660",,,,,"1560","660",,,,,"1560","660",,,,,"1560","660",,,,,"1560","660",,,,,"1560","660",,,,,"1440","660",,,,,"4132525","false","false","55.6824","12.574194","Hvide Lam","75","+45 33 32 00 33","$$ - $$$","2486","704","#582 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4132525-Reviews-Hvide_Lam-Copenhagen_Zealand.html","http://www.facebook.com/pages/Hvide-Lam/175289372503256"
"Gronnegade 32 kld., Copenhagen 1107 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Danish","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1020","600",,,,,"4510107","false","false","55.681404","12.583322","Fredco's Deli","51","+45 33 33 93 00","$","2486","703","#86 of 177 Quick Bites in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4510107-Reviews-Fredco_s_Deli-Copenhagen_Zealand.html","http://www.fredco.dk/"
"Wildersgade 10A, Copenhagen 1408 Denmark","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Scandinavian","Danish","European","Vegetarian Friendly",,,,,,,,,,,,,,"nabo@kadeau.dk",,,,,,,"960","485","1410","1050",,,"960","485","1410","1050",,,"960","485","1410","1050",,,"960","485","1410","1050",,,"960","485","1410","1050",,,"960","485","1410","1050",,,"11652109","false","false","55.6721","12.588536","Nabo","41","+45 33 22 10 02","$$$$","2486","781","#638 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d11652109-Reviews-Nabo-Copenhagen_Zealand.html","http://nabonabo.com/"
"Oster Farimagsgade 12, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,"hello@12cph.dk","1440","480",,,,,"1440","420",,,,,"1440","420",,,,,"1440","420",,,,,"1440","420",,,,,"1440","420",,,,,"1440","480",,,,,"18716343","false","false","55.69016","12.57536","O12 - Coffee & Eatery","20","+45 42 41 60 12","$$ - $$$","2486","707","#584 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d18716343-Reviews-O12_Coffee_Eatery-Copenhagen_Zealand.html","http://12cph.dk"
"Fiolstraede 42, Copenhagen 1171 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","International","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4247593","false","false","55.68231","12.572006","Fiol Cafe","31","+45 61 29 20 20","$$ - $$$","2486","711","#46 of 159 Coffee & Tea in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4247593-Reviews-Fiol_Cafe-Copenhagen_Zealand.html",
"Enghave Plads 3, Copenhagen 1670 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,"1080","540",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1200","450",,,,,"1080","540",,,,,"4430067","false","false","55.667118","12.547739","Enghave Kaffe","44","+45 20 41 44 45","$","2486","715","#47 of 159 Coffee & Tea in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4430067-Reviews-Enghave_Kaffe-Copenhagen_Zealand.html","http://www.facebook.com/enghavekaffe"
"Ben Websters Vej 3, Copenhagen 2450 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Danish","Scandinavian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"info@vandvid.com","1320","600",,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1380","720",,,,,"1380","600",,,,,"12929050","false","false","55.64745","12.550565","Restaurant Vandvid","81","+45 21 31 50 20","$$ - $$$","2486","713","#589 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12929050-Reviews-Restaurant_Vandvid-Copenhagen_Zealand.html","http://www.vandvid.com"
"Lille Strandstraede 6, Copenhagen 1254 Denmark","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Pizza","Fast Food","European","Italian","Vegetarian Friendly",,,,,,,,,,,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"4290689","false","false","55.6806","12.589514","Nyhavn Pizzeria","102","+45 33 33 88 85","$","2486","716","#591 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4290689-Reviews-Nyhavn_Pizzeria-Copenhagen_Zealand.html","http://www.nyhavnpizza-1452.dk"
"Istedgade 38, Copenhagen 1650 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7824072","false","false","55.670513","12.557735","Thai Corner","43","+45 33 25 62 25","$$ - $$$","2486","718","#593 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d7824072-Reviews-Thai_Corner-Copenhagen_Zealand.html",
"Store Kongensgade 45, Copenhagen 1264 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Danish","Vegetarian Friendly",,,,,,,,,,,,,,"info@rvh.dk","1020","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1110","420",,,,,"1020","420",,,,,"9786813","false","false","55.683266","12.586701","Reinh. van Hauen Store Kongensgade","34","+45 38 80 08 00","$","2486","719","#21 of 43 Bakeries in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d9786813-Reviews-Reinh_van_Hauen_Store_Kongensgade-Copenhagen_Zealand.html","http://www.rvh.dk"
"Gammel Moent 14, Copenhagen 1117 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","International","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1440","960",,,,,"1440","960",,,,,"1440","960",,,,,"1560","900",,,,,"1560","840",,,,,"2386098","false","false","55.68192","12.580117","R Vinbar","62","+45 33 14 94 98","$$ - $$$","2486","717","#592 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d2386098-Reviews-R_Vinbar-Copenhagen_Zealand.html","http://www.r-vinbar.dk/"
"Laederstraede 32, Copenhagen 1201 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Danish","Vegetarian Friendly",,,,,,,,,,,,,,,"info@zirup.dk","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"695017","false","false","55.677906","12.577209","Zirup","313","+45 33 13 50 60","$$ - $$$","2486","710","#587 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d695017-Reviews-Zirup-Copenhagen_Zealand.html","http://zirup.dk"
"Vester Voldgade 108, Copenhagen 1552 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Danish","European","Vegetarian Friendly",,,,,,,,,,,,,,,"lillianssmorrebrod.dk@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1051149","false","false","55.672024","12.577908","Lillians Smorresbord","23","+45 33 14 20 66","$","2486","714","#590 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1051149-Reviews-Lillians_Smorresbord-Copenhagen_Zealand.html","http://lillians-smorrebrod.dk/"
"Oestrigsgade 16, Copenhagen 2300 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly",,,,,,,,,,,,,,,,"1290","960",,,,,"1290","960",,,,,"1290","960",,,,,"1290","960",,,,,"1290","960",,,,,"1290","960",,,,,"1290","960",,,,,"8727480","false","false","55.664356","12.61416","Wanthanas","24","+45 39 29 30 00","$","2486","712","#588 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8727480-Reviews-Wanthanas-Copenhagen_Zealand.html","http://wanthanas.dk/"
"Kld. Graabroedretorv 5, Copenhagen 1154 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","French","Cafe","European","Deli","Danish",,,,,,,,,,,,,,,,,,,"1020","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1080","600",,,,,"17817680","false","false","55.67983","12.576352","Nummer Fem CPH","10","+45 22 78 33 15","$$ - $$$","2486","1201","#982 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d17817680-Reviews-Nummer_Fem_CPH-Copenhagen_Zealand.html","http://Nummerfem.dk"
"Oesterbrogade 93, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","Argentinean","Cafe","Spanish","Deli","South American",,,,,,,,,,,,"sales@impronta.dk","1230","690",,,,,"1170","690",,,,,"1230","690",,,,,"1230","690",,,,,"1230","690",,,,,"1230","690",,,,,"1230","630",,,,,"12415319","false","false","55.70813","12.57705","Impronta","12","+45 22 20 01 63","$","2486","1200","#981 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12415319-Reviews-Impronta-Copenhagen_Zealand.html","http://www.impronta.dk"
"Fiolstraede 38, Copenhagen 1171 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","International","Healthy","Vegan Options","Vegetarian Friendly",,,,,,,,,,,,,,"hapsnu@gmail.com","1080","720",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1140","600",,,,,"8683929","false","false","55.68203","12.5722","Haps","22","+45 33 33 02 10","$","2486","1206","#986 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8683929-Reviews-Haps-Copenhagen_Zealand.html","http://hapsnu.dk/"
"Vesterbrogade 97, Copenhagen 1620 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican",,,,,,,,,,,,,,,,,"info@elpatrontacos.dk",,,,,,,,,,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"12558214","false","false","55.67166","12.5466","El Patron, Tacos By Armando","14","+45 30 14 22 81","$","2486","1202","#983 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12558214-Reviews-El_Patron_Tacos_By_Armando-Copenhagen_Zealand.html","http://www.facebook.com/pandopatron.dk/"
"Hvidovrevej 227, Copenhagen 2650 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Danish",,,,,,,,,,,,,,,,"kontakt@konditori-antoinette.dk","900","420",,,,,"1080","360",,,,,"1080","360",,,,,"1080","360",,,,,"1080","360",,,,,"1080","360",,,,,"960","420",,,,,"1787976","false","false","55.680534","12.582769","Konditori Antoinette","102","+45 34 12 17 55","$$ - $$$","2486","1199","#58 of 82 Dessert in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1787976-Reviews-Konditori_Antoinette-Copenhagen_Zealand.html","http://www.facebook.com/KonditoriAntoinette/"
