"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Weitlingstrasse 13A, 10317 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13406163","false","false","52.50978","13.49837","Lavendel Viet","1","+49 30 21960367","","6554","6151","#5,274 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13406163-Reviews-Lavendel_Viet-Berlin.html","https://lavendel.eatbu.com/"
"Brunnenstr. 165 Nähe Rosenthaler Platz, 10119 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"foodandpilates@avocai.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13003722","false","false","52.534077","13.398362","Avocai Food and Pilates Studio","29","+49 30 44317130","$$ - $$$","6554","3006","#2,578 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13003722-Reviews-Avocai_Food_and_Pilates_Studio-Berlin.html","http://www.facebook.com/AVOCAI/"
"Schoenwalder Str. 57, 13585 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean",,,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"9734695","false","false","52.55388","13.19856","Trattoria L' Opera Siciliana","15","+49 4930 60954422","$$ - $$$","6554","3004","#2,576 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d9734695-Reviews-Trattoria_L_Opera_Siciliana-Berlin.html","http://www.operasiciliana.de/"
"Sonnenallee 225 im Estrel Hotel Berlin, 12057 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse","International",,,,,,,,,,,"restaurant@estrel.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13986995","false","false","52.47367","13.459494","Restaurant Grill","12","+49 30 68310","$$ - $$$","6554","3007","#2,579 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13986995-Reviews-Restaurant_Grill-Berlin.html","http://www.estrel.com/de/hotel/restaurants-und-bars"
"Spandauer Str. 3, 10178 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,"hao_vivi.2010@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19861870","false","false","52.52045","13.403763","Dumpling House","1","+49 173 7561598","$$ - $$$","6554","6163","#5,283 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d19861870-Reviews-Dumpling_House-Berlin.html",
"Max-Liebermannstr.33, 13088 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10756725","false","false","52.56018","13.46588","Falkenseegarten","1","+49 3322 208427","","6554","6164","#5,284 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10756725-Reviews-Falkenseegarten-Berlin.html","https://www.facebook.com/falkenseegarten/"
"Otto-Ostrowski-Strasse 14, 10249 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15027268","false","false","52.52603","13.45424","Mia's Leuchtturm","1","+49 30 64469860","","6554","6161","#604 of 664 Coffee & Tea in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15027268-Reviews-Mia_s_Leuchtturm-Berlin.html","https://www.facebook.com/miasleuchtturm/"
"Bismarckstr. 69, 10627 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Mediterranean","Middle Eastern",,,,,,,,,,"kontakt@lastrada-berlin.com",,,,,,,"990","540",,,,,"990","540",,,,,"990","540",,,,,"990","540",,,,,"990","540",,,,,,,,,,,"5819946","false","false","52.51079","13.2985","La Strada","1","+49 30 54461246","","6554","6162","#5,282 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5819946-Reviews-La_Strada-Berlin.html","http://lastrada-berlin.com"
"Kienitzer Str. 95, 12049 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21348166","false","false","52.47589","13.42605","La Cote","1","+49 30 30648638","$$ - $$$","6554","6167","#5,287 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21348166-Reviews-La_Cote-Berlin.html","http://www.lacoteberlin.com"
"Friedrichstrasse 115, 10117 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"mizu.ramen168@gmail.com",,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"21202365","false","false","52.526806","13.387449","Mizu Ramen","1","+49 30 58738105","","6554","6158","#5,279 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21202365-Reviews-Mizu_Ramen-Berlin.html","https://mizu-ramen-berlin.eatbu.com/?lang=de"
"Erich-Steinfurth-Str. 8, 10243 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14045392","false","false","52.5112","13.4353","EastBurger","1","+49 178 4081418","","6554","6165","#5,285 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d14045392-Reviews-EastBurger-Berlin.html","http://www.eastburgerberlin.de/"
"Grunberger Str. 38, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Middle Eastern","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11911719","false","false","52.60142","13.46794","Salsabil","10","+49 30 60948889","","6554","3000","#2,572 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d11911719-Reviews-Salsabil-Berlin.html","https://www.facebook.com/Salsabil-2381921235364686/"
"Birkbuschstr. 47, 12167 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"ceesers@t-online.de","1320","720",,,,,"1320","660",,,,,,,,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","720",,,,,"5505626","false","false","52.44284","13.33158","Ceeser's Lieferservice","1","+49 30 70177796","","6554","6166","#5,286 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5505626-Reviews-Ceeser_s_Lieferservice-Berlin.html","http://www.ceesers-lieferservice.de/"
"Horstweg 7 Horstweg, 14059 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,"danispizza1@gmail.com","1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"17698404","false","false","52.511936","13.294632","Danis Pizza","7","+49 30 98409461","$","6554","3003","#2,575 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17698404-Reviews-Danis_Pizza-Berlin.html","http://www.danispizza.de"
"Perleberger Str. 56, 10559 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish",,,,,,,,,,,,,"1260","780",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"5505299","false","false","52.53205","13.35008","Gullu Lahmacun","9","+49 30 51736076","$","6554","3019","#2,589 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5505299-Reviews-Gullu_Lahmacun-Berlin.html","https://www.facebook.com/GulluLahmacun/"
"Brunnenstr. 42, 10115 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,"info@handstand.de","1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"2629007","false","false","52.53672","13.39753","Kaffeehaus Handbestand","12","+49 30 55957667","$","6554","3018","#286 of 664 Coffee & Tea in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2629007-Reviews-Kaffeehaus_Handbestand-Berlin.html","http://www.handbestand.de"
"Heinsestr. 42, 13467 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7110411","false","false","52.618267","13.305792","China Restaurant  Schatzkammer","18","+49 30 4044397","$$ - $$$","6554","3017","#2,588 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7110411-Reviews-China_Restaurant_Schatzkammer-Berlin.html","http://www.schatzkammer-berlin.de"
"Europaplatz 1 Berlin Hauptbahnhof, 10557 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Fast Food","Fusion",,,,,,,,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"15115100","false","false","52.52568","13.36847","Rice On! Berlin","14",,"$$ - $$$","6554","3012","#2,584 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15115100-Reviews-Rice_On_Berlin-Berlin.html","https://www.riceon.de/"
"Osdorfer Str. 124, 12207 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Vegetarian Friendly",,,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"5505709","false","false","52.4189","13.3135","Sichuan Gourmet","24","+49 30 7126614","$","6554","3010","#2,582 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5505709-Reviews-Sichuan_Gourmet-Berlin.html","http://www.sichuangourmet.de"
"Alt-Tegel 11, 13507 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8796095","false","false","52.58917","13.28147","Bergmann Pizza","22","+49 30 39790396","$","6554","3011","#2,583 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8796095-Reviews-Bergmann_Pizza-Berlin.html","https://www.bergmann-pizza.de/"
"Joachim-Friedrich-Str. 26 Adenauerplatz, 10711 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12609934","false","false","52.499805","13.307984","Dunkin Donuts","2","+49 30 48480862","$$ - $$$","6554","6160","#5,281 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12609934-Reviews-Dunkin_Donuts-Berlin.html","http://www.dunkin-donuts.de/"
"Luisenstr. 45, 10117 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,,"info@auf-die-hand.de",,,,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,,,,,,,"7060717","false","false","52.522995","13.379578","auf die Hand - Feinstes Fastfood Luisenstrasse","25","+49 30 48823759","$","6554","3015","#285 of 664 Coffee & Tea in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7060717-Reviews-Auf_die_Hand_Feinstes_Fastfood_Luisenstrasse-Berlin.html","http://www.auf-die-hand.de/"
"Winsstr. 1, 10405 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","European","Vegetarian Friendly",,,,,,,,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"6869208","false","false","52.531","13.42293","Mondo Sardo","48","+49 30 95590505","$$ - $$$","6554","3014","#2,586 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d6869208-Reviews-Mondo_Sardo-Berlin.html","https://www.facebook.com/mondosardoberlin/"
"Konigstrasse 6, 14109 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21204602","false","false","52.420643","13.165484","Chinarestaurant Fook Lam Mun","0","+49 30 8051760","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21204602-Reviews-Chinarestaurant_Fook_Lam_Mun-Berlin.html","http://fook-lam-mun-am-wannsee.de/"
"Fanningerstr. 4, 10365 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"Italian","French","German","Polish","International","European",,,,,,,"info@cafepinut.de","1080","720",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,,,,,,,"6390861","false","false","52.51457","13.4909","Cafe Pinut","0","+49 30 98353951","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d6390861-Reviews-Cafe_Pinut-Berlin.html","http://www.cafepinut.de"
"Stubenrauchstr. 129, 12357 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"Asian","Thai","Vietnamese",,,,,,,,,,"info@sawaddi.berlin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17712480","false","false","52.4248","13.4868","Sawaddi Thai-Imbiss","0","+49 30 66868365","$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17712480-Reviews-Sawaddi_Thai_Imbiss-Berlin.html","http://sawaddi.berlin"
"Mockernstrasse 91, 10963 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"American","Fusion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21364672","false","false","52.49288","13.379797","The Neighborhood","0",,"$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21364672-Reviews-The_Neighborhood-Berlin.html","http://www.facebook.com/theneighborhoodberlin"
"Sonntagstr. 26, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"German",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17758812","false","false","52.50633","13.46529","Buergers Essen & Trinken","0","+49 30 65211642","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17758812-Reviews-Buergers_Essen_Trinken-Berlin.html","https://www.facebook.com/Buergers-Essen-Trinken-823456537702606/"
"Rosenthaler Str. 40-41 Hackesche Höfe, 10178 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@roeststaette.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21410280","false","false","52.52401","13.40249","Roststatte","1","+49 30 40501650","",,,,"4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21410280-Reviews-Roststatte-Berlin.html","https://www.facebook.com/R%C3%B6stst%C3%A4tte-Berlin-223499304876163/"
"Wilhelminenhofstr. 65, 12459 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"American",,,,,,,,,,,,"info@thronburger.de","1440","720",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","720",,,,,"21358898","false","false","52.52045","13.40732","Thronburger","0","+49 30 53005655","$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21358898-Reviews-Thronburger-Berlin.html","http://www.thronburger.de"
"Schoenefelder Str. 12, 12355 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"Thai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20611745","false","false","52.41405","13.49748","Lapin","0","+49 30 25962578","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d20611745-Reviews-Lapin-Berlin.html","http://lapin-restaurant.com"
"Pallasstrasse 35, 10781 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"Bar","Pub",,,,,,,,,,,"5thfloor@rent24.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17604607","false","false","52.494186","13.360349","5th Floor","0","+49 172 4536898","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17604607-Reviews-5th_Floor-Berlin.html",
"Turmstr. 31, 10551 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9582419","false","false","52.52653","13.34101","Sonmez","11","+49 163 3325678","$","6554","3013","#2,585 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d9582419-Reviews-Sonmez-Berlin.html","http://www.soenmez-baklava.de/"
"Bootshausweg 1, 13599 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"geraldberger@hotmail.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19685737","false","false","52.55072","13.23625","Berger's Bootshaus","0","+49 30 3343166","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d19685737-Reviews-Berger_s_Bootshaus-Berlin.html","http://bergers-bootshaus.de/"
"Beckerstr. 5, 12157 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9608480","false","false","52.46718","13.34187","Trattoria Siclia","1","+49 30 85629504","","6554","6159","#5,280 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d9608480-Reviews-Trattoria_Siclia-Berlin.html","http://www.trattoriasicilia.de/"
"Kurfuerstendamm 24 Hotel Lindner, 10719 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"720","420",,,,,"630","390",,,,,"630","390",,,,,"630","390",,,,,"630","390",,,,,"630","390",,,,,"720","420",,,,,"1441087","false","false","52.50369","13.32951","Restaurant Outlook","1","+49 30 818251115","$","6554","6169","#5,288 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1441087-Reviews-Restaurant_Outlook-Berlin.html","http://www.lindner.de/berlin-hotel-am-kudamm/essen/fruehstuecksrestaurant-outlook.html"
"Behrenstr 47, 10117 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Vegetarian Friendly",,,,,,,,,,,,"1200","630",,,,,"1200","630",,,,,"1200","570",,,,,"1200","570",,,,,"1200","630",,,,,"1200","630",,,,,"1200","630",,,,,"5510378","false","false","52.51593","13.389979","Subway","41","+49 30 20644988","$","6554","6172","#5,291 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5510378-Reviews-Subway-Berlin.html","https://restaurants.subway.com/de/deutschland/be/berlin/behrenstr-47?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=31501&utm_campaign=evergreen-2020&y_source=1_MTQ5MjcyMzQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Wasgenstrasse 55 Nikolassee, 14129 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"Indian","Middle Eastern","Pakistani",,,,,,,,,,"info@spice-club.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20355563","false","false",,,"Spice Club","0","+49 30 55207316","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d20355563-Reviews-Spice_Club-Berlin.html","http://spice-club.de/"
"Brunnenstr. 31a, 10119 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@kosherlife.de",,,,,,,"600","480","1140","780",,,"600","480","1140","780",,,"600","480","1140","780",,,"600","480","1140","780",,,"960","540",,,,,,,,,,,"8446830","false","false","52.53484","13.39829","Kosher Life","0","+49 179 6745908","$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8446830-Reviews-Kosher_Life-Berlin.html","http://kosherlife.de"
"Schlossstr. 7-10, 12163 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Asian","Vegetarian Friendly",,,,,,,,,,"gastronomie.berlin-schlossstrasse@lebuffet.de",,,,,,,"1140","570",,,,,"1140","570",,,,,"1140","570",,,,,"1140","570",,,,,"1140","570",,,,,"1140","570",,,,,"6417931","false","false","52.46274","13.325897","Le Buffet","10","+49 30 79001588","$$ - $$$","6554","6170","#5,289 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d6417931-Reviews-Le_Buffet-Berlin.html","http://karstadt-restaurant.de/filialen-le-buffet-restaurant-berlin-schlossstrasse/"
"Knaackstrasse 98, 10435 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Turkish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12434880","false","false","52.54021","13.41462","Don Kebab","3","+49 30 26932150","$","6554","6173","#5,292 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12434880-Reviews-Don_Kebab-Berlin.html","https://www.donkebab.de/"
"Leipziger Platz 12 Mall of Berlin, 10117 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","European",,,,,,,,,,,"altincagdas@googlemail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15190894","false","false","52.51014","13.37953","Chicken & Things","9","+49 30 20621770","$$ - $$$","6554","6176","#5,295 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15190894-Reviews-Chicken_Things-Berlin.html","http://www.mallofberlin.de/stores/chickenandthings"
"Griebenowstr. 5 Kastanienalle left in Zionskirchstrasse, right in Griebenow, next corner Wollinerst, 10435 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500","1110",,,,,"1500","1110",,,,,"1500","1110",,,,,"1560","1110",,,,,"13278762","false","false","52.53584","13.40486","Weinerei Perlin","3","+49 1511 5903486","","6554","6175","#5,294 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13278762-Reviews-Weinerei_Perlin-Berlin.html","https://m.facebook.com/weinereiperlin/?locale2=de_DE"
"Dresdener Str. 18, 10999 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,"Bar","Pub",,,,,,,,,,,"hello@get-bttr.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16883086","false","false","52.50144","13.41682","Bttr. - Back to the Roots","0","+49 178 4150982","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d16883086-Reviews-Bttr_Back_to_the_Roots-Berlin.html","https://www.facebook.com/bttrberlin/"
"Frankfurter Allee 3, 10247 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b.voss@caliban-naturwaren.de",,,,,,,"1080","660",,,,,"1140","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"900","690",,,,,"21512467","false","false","52.516212","13.455523","Caliban Naturwaren","0","+49 30 4428361","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21512467-Reviews-Caliban_Naturwaren-Berlin.html","https://www.caliban-naturwaren.de"
