"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"12 rue du Mail, 69004 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Vegetarian Friendly",,,,,,,,"ofournildesartistes@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8381337","false","false","45.77707","4.83321","O Fournil Des Artistes","28","+33 4 72 27 07 63","$","2669","818","#7 of 32 Bakeries in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d8381337-Reviews-O_Fournil_Des_Artistes-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/ofournildesartistes"
"126 rue Sebastien Gryphe, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,"contact@la-gryffondine.fr",,,,,,,,,,,,,"840","720","1350","1140",,,"840","720","1350","1140",,,"840","720","1350","1140",,,"840","720","1350","1140",,,"840","720","1350","1140",,,"17623135","false","false","45.74819","4.839177","La Gryffondine","20","+33 9 87 79 35 36","$$ - $$$","2669","816","#776 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d17623135-Reviews-La_Gryffondine-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://la-gryffondine.fr"
"125 avenue Lacassagne, 69003 Lyon France","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,,,,,,,"870","720","1290","1140",,,"870","720","1290","1140",,,"870","720","1290","1140",,,"870","720","1290","1140",,,"870","720","1290","1140",,,"870","720","1290","1140",,,"1230067","false","false","45.74917","4.877235","L'Artisan Cuisinier","182","+33 4 72 33 60 24","$$ - $$$","2669","813","#773 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1230067-Reviews-L_Artisan_Cuisinier-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.artisancuisinier.fr"
"55 Avenue Republique St Didier au Mont d'Or, 69370 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,,,,,,,,,,,,,"840","720","1290","1170",,,"840","720","1290","1170",,,"840","720","1290","1170",,,"840","720","1290","1170",,,"840","720","1290","1170",,,"2623271","false","false","45.810917","4.798435","La Cantine du Village","71","+33 4 78 35 55 16","$$ - $$$","2669","824","#783 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d2623271-Reviews-La_Cantine_du_Village-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://nixdo.com/la-cantine-du-village"
"21 Grande rue de Vaise, 69009 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,"accordsgourmands69009@gmail.com",,,,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1380","540",,,,,,,,,,,"14406979","false","false","45.77457","4.80732","Accords Gourmands","20","+33 4 78 83 84 90","$$ - $$$","2669","823","#782 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d14406979-Reviews-Accords_Gourmands-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://accordsgourmands.fr"
"81 rue Louis Blanc, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Vegetarian Friendly",,,,,,,,"letandem6@gmail.com",,,,,,,"870","720",,,,,"870","720",,,,,"870","720",,,,,"1350","720",,,,,"1350","720",,,,,,,,,,,"1331947","false","false","45.76539","4.8555","Le Tandem","46","+33 4 78 24 55 00","$$ - $$$","2669","822","#781 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1331947-Reviews-Le_Tandem-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://letandem-lyon.fr/fr"
"95 avenue Berthelot, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,"jocelyn.briard@laposte.net",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17417430","false","false","45.744095","4.845648","Le Decale","31","+33 9 52 34 86 96","$$ - $$$","2669","825","#784 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d17417430-Reviews-Le_Decale-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/Restaurantledecalelyon/"
"43 cours Gambetta, 69003 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17411786","false","false","45.754257","4.847249","Hopper","22","+33 4 78 60 16 21","$$ - $$$","2669","828","#787 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d17411786-Reviews-Hopper-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://hopperlyon.com"
"120 rue Bugeaud, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Wine Bar",,,,,,,,"aucoudeacoude@gmail.com",,,,,,,"900","540",,,,,"900","540","1500","1050",,,"900","540","1500","1050",,,"900","540","1500","1050",,,"900","540","1500","1050",,,,,,,,,"8631237","false","false","45.76694","4.85513","Au Coude A Coude","38","+33 9 54 56 58 29","$$ - $$$","2669","830","#789 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d8631237-Reviews-Au_Coude_A_Coude-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://aucoudeacoude.fr/"
"89 cours Vitton Brotteaux, entre les stations Métro Massena et Charpennes, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","American","Fast Food","Street Food",,,,,,,"840","720","1320","1110",,,"840","720","1320","1110",,,"840","720","1320","1110",,,"840","720","1320","1110",,,"840","720","1320","1110",,,"840","720","1320","1110",,,"840","720","1320","1110",,,"10523358","false","false","45.770393","4.860941","Guy and Sons","74","+33 4 37 44 20 00","$","2669","826","#785 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10523358-Reviews-Guy_and_Sons-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.guyandsons.fr"
"92 rue Pierre Corneille, 69003 Lyon France","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Thai","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13747965","false","false","45.761944","4.844173","Koh Phangan","31","+33 4 78 38 30 79","$$ - $$$","2669","827","#786 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d13747965-Reviews-Koh_Phangan-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"25 Montee Cardinal Decourtray, 69005 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,"810","720",,,,,,,,,,,"810","720",,,,,"810","720",,,,,"810","720",,,,,"810","720",,,,,"810","720",,,,,"794161","false","false","45.761578","4.821948","Le Coquemar","61","+33 4 78 25 83 32","$$ - $$$","2669","821","#780 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d794161-Reviews-Le_Coquemar-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"180 rue de Crequi, 69003 Lyon France","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,"900","720","1380","1170",,,"900","720","1380","1170",,,"900","720","1380","1170",,,"900","720","1380","1170",,,"900","720","1380","1170",,,"1380","1170",,,,,"1330200","false","false","45.76008","4.84764","Chez Eux","77","+33 4 72 61 96 73","$$ - $$$","2669","829","#788 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1330200-Reviews-Chez_Eux-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/pages/Resto-Chez-Eux-/478327152191586"
"24 quai Perrache, 69002 Lyon France","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","French","European","International","Vegetarian Friendly",,,,,,,,,,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720",,,,,,,,,,,"4084833","false","false","45.74361","4.82591","Le Bistrot D'auguste","103","+33 4 78 92 83 31","$$ - $$$","2669","833","#791 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d4084833-Reviews-Le_Bistrot_D_auguste-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.le-bistrot-auguste.com/"
"22 rue du Professeur Weill, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar",,,,,,,,,"bar@lartchimiste.fr",,,,,,,"30","0","1440","1080",,,"1470","1080",,,,,"1560","1080",,,,,"1560","1080",,,,,"1560","1080",,,,,"1440","1080",,,,,"13211892","false","false","45.7683","4.856347","L'Artchimiste","59","+33 4 78 41 15 85","$$ - $$$","2669","840","#798 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d13211892-Reviews-L_Artchimiste-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://lartchimiste.fr/"
"9 rue Merciere, 69002 Lyon France","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Vegetarian Friendly","Vegan Options",,,,,,,"930","720","1380","1140",,,"900","720","1380","1140",,,"900","720","1380","1140",,,"900","720","1380","1140",,,"900","720","1380","1140",,,"900","720","1380","1140",,,"930","720","1380","1140",,,"9553382","false","false","45.76407","4.832418","Les Pates Vivantes","183","+33 4 72 41 70 00","$","2669","835","#793 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d9553382-Reviews-Les_Pates_Vivantes-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.facebook.com/lespatesvivantesdelyon/"
"3 Petite rue des Feuillants, 69001 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Italian","Asian","Korean",,,,,,"Jb.burloux@gmail.com",,,,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","720",,,,,"1440","720",,,,,"20029332","false","false","45.769463","4.836571","1er Chapitre","16","+33 4 78 80 68 18","$$ - $$$","2669","834","#792 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d20029332-Reviews-1er_Chapitre-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.1erchapitre.com"
"22 bis Rue d'Enghien, 69002 Lyon France","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Brazilian","Vegetarian Friendly",,,,,,,,"sampalyon@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12708152","false","false","45.751377","4.825747","SAMPA","49","+33 4 78 37 43 60","$$ - $$$","2669","836","#794 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12708152-Reviews-SAMPA-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.sampalyon.com"
"6 rue Hippolyte Flandrin, 69001 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,"arvine.restaurant@gmail.com",,,,,,,,,,,,,"840","720","1380","1170",,,"840","720","1380","1170",,,"840","720","1380","1170",,,"840","720","1380","1170",,,"840","720","1380","1170",,,"21256417","false","false","45.7685","4.83041","Arvine","24","+33 4 78 28 32 26","$$ - $$$","2669","837","#795 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d21256417-Reviews-Arvine-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://arvine-restaurant.fr"
"36 rue Tete D Or, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,"contact@coqenpate.net",,,,,,,"1200","450",,,,,"1200","450",,,,,"1260","450",,,,,"1320","450",,,,,"1425","450",,,,,,,,,,,"12384283","false","false","45.77013","4.85214","Au Coq En Pate","24","+33 4 78 93 54 25","$$ - $$$","2669","838","#796 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12384283-Reviews-Au_Coq_En_Pate-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.coqenpate.net/"
"3 Place Ennemond Fousseret Angle quai Bondy et Rue Francois Vernay, 69005 Lyon France","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,"contact@glaciernardone.com","1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"2214217","false","false","45.76485","4.828826","Rene Nardone","470","+33 4 78 28 29 09","$$ - $$$","2669","832","#16 of 53 Dessert in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d2214217-Reviews-Rene_Nardone-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.glaciernardone.com/fr"
"7 rue des Marronniers, 69002 Lyon France","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","French","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"870","720","1350","1140",,,"7697905","false","false","45.75712","4.83477","La Grange des Marronniers - Specialites Lyonnaises","112","+33 4 78 60 61 86","$$ - $$$","2669","839","#797 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d7697905-Reviews-La_Grange_des_Marronniers_Specialites_Lyonnaises-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://zelift.com/la-grange-des-marroniers"
"47 rue de Belfort, 69004 Lyon France","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","French","African","Moroccan","Mediterranean","Middle Eastern",,,,,,,,,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"3749511","false","false","45.77983","4.83458","Au Bon Beurre","57","+33 4 78 29 64 25","$","2669","831","#790 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3749511-Reviews-Au_Bon_Beurre-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.aubonbeurre.fr"
"71 rue Massena, 69006 Lyon France","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,"le71lyon6@gmail.com",,,,,,,,,,,,,"870","720","1320","1170",,,"870","720","1320","1170",,,"870","720","1320","1170",,,"870","720","1350","1170",,,"870","720","1350","1170",,,"9464061","false","false","45.76735","4.85464","Restaurant LE 71 Lyon 6","50","+33 4 78 24 35 27","$$ - $$$","2669","841","#799 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d9464061-Reviews-Restaurant_LE_71_Lyon_6-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.facebook.com/Restaurant-LE-111-Lyon-7-219246831443984/"
"1 Place Antoine Vollon, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Bar","European","Pub","Vegetarian Friendly",,,,,,,,,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1500","540",,,,,"1500","540",,,,,"1440","1020",,,,,"10593362","false","false","45.75585","4.827251","Durden Cafe","28","+33 4 78 42 69 18","$$ - $$$","2669","849","#806 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10593362-Reviews-Durden_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/durdencafe/"
"49 avenue Berthelot, 69007 Lyon France","Certificate of Excellence 2019","2019","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Vegetarian Friendly",,,,,,"virgadauro@yahoo.it",,,,,,,,,,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"4432600","false","false","45.74591","4.84011","Le Vivaldi - Nicolo e Maria","159","+33 4 78 72 00 20","$$ - $$$","2669","844","#801 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d4432600-Reviews-Le_Vivaldi_Nicolo_e_Maria-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.pizzeriavivaldilyon.fr"
"42 Cours Franklin Roosevelt, Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2016","2016","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,"1020","510",,,,,,,,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1008019","false","false","45.76906","4.847886","Bernachon","280","+33 4 78 24 37 98","$$$$","2669","842","#17 of 53 Dessert in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1008019-Reviews-Bernachon-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://bernachon.com"
"42 rue Merciere, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Neapolitan","Campania","Northern-Italian","Southern-Italian",,,,,,"900","720","1260","1140",,,"870","720","1260","1140",,,"870","720","1260","1140",,,"870","720","1260","1140",,,"870","720","1260","1140",,,"870","720","1260","1140",,,"900","720","1260","1140",,,"19779851","false","false","45.763176","4.832631","L’Italien","52","+33 4 72 77 60 90","$$ - $$$","2669","846","#803 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d19779851-Reviews-L_Italien-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://litalienristorante.fr/"
"10 rue des Verriers, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,"870","720",,,,,"870","720",,,,,"870","720",,,,,"870","720","1380","1170",,,"870","720","1380","1170",,,,,,,,,"3638598","false","false","45.74335","4.83672","Vas-Y, Vas-Y","40","+33 4 37 37 10 61","$$ - $$$","2669","847","#804 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3638598-Reviews-Vas_Y_Vas_Y-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.vasyvasy.com/"
"21 rue Simone de Beauvoir, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"900","540",,,,,"900","540",,,,,"900","540",,,,,"1350","540",,,,,"1350","540",,,,,,,,,,,"7053702","false","false","45.73626","4.83347","Tartines E Nous","36","+33 4 37 66 46 12","$","2669","845","#802 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d7053702-Reviews-Tartines_E_Nous-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://tartines-e-nous.business.site/"
"86 Montee de la Grande Cote, 69001 Lyon France","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Lebanese","Middle Eastern","Mediterranean","Vegan Options","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8179201","false","false","45.770576","4.831507","Les Delices du Liban","96","+33 6 29 79 29 53","$","2669","843","#800 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d8179201-Reviews-Les_Delices_du_Liban-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"3 Place Jules Ferry, 69006 Lyon France","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,"lesplendid@lespritblanc.com","855","720","1335","1140",,,"855","720","1335","1140",,,"855","720","1335","1140",,,"855","720","1335","1140",,,"855","720","1335","1140",,,"855","720","1335","1140",,,"855","720","1335","1140",,,"1325458","false","false","45.76736","4.858808","Brasserie Le Splendid","887","+33 4 37 24 85 85","$$ - $$$","2669","850","#807 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1325458-Reviews-Brasserie_Le_Splendid-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.lespritblanc.com"
"16 cours Vitton, 69006 Lyon France","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese",,,,,,,,,,,,,,,,,,,,,"840","720","1320","1170",,,"840","720","1320","1170",,,"840","720","1320","1170",,,"840","720","1320","1170",,,"840","720","1320","1170",,,"6207975","false","false","45.769432","4.851722","Le Vietnam","76","+33 4 78 24 48 09","$$ - $$$","2669","848","#805 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d6207975-Reviews-Le_Vietnam-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.restaurant-viet-nam.fr/"
"126 rue Sebastien Gryphe, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,"900","720","1440","1140",,,"900","720","1440","1140",,,"900","720","1440","1140",,,"900","720","1440","1140",,,"900","720","1440","1140",,,"1330939","false","false","45.74821","4.83917","Mama Africa","4","+33 4 78 69 02 32","","2669","2205","#2,089 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1330939-Reviews-Mama_Africa-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"22 rue Simone de Beauvoir, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian",,,,,,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"7589420","false","false","45.736156","4.833855","Domino's Pizza","8","+33 4 37 37 11 11","$","2669","2201","#2,085 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d7589420-Reviews-Domino_s_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.dominos.fr/magasin/lyon-7-sud_69007?y_source=1_MTQ4MjE5NTYtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"17 rue de la Republique, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12986583","false","false","45.76513","4.83605","Bio c' Bon","1","+33 4 78 72 62 83","","2669","2209","#2,093 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12986583-Reviews-Bio_c_Bon-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://bio-c-bon.eu"
"3 rue Soufflot, 69005 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21198474","false","false","45.76431","4.82786","Le Comptoir Texan","6","+33 7 82 46 83 68","","2669","2203","#2,087 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d21198474-Reviews-Le_Comptoir_Texan-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
