"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Rua Vieira da Silva 56, Lisbon 1350-342 Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21390012","false","false","38.70551","-9.17345","MBH Hamburgueseria Alcantara","0","+351 21 133 7072","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d21390012-Reviews-MBH_Hamburgueseria_Alcantara-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/mbhlisboa/"
"Rua Ilha dos Amores 29A, Lisbon 1990-112 Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21390022","false","false","38.77778","-9.09259","MBH Hamburgueseria Expo","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d21390022-Reviews-MBH_Hamburgueseria_Expo-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida Antonio Augusto de Aguiar 31 El Corte Ingles, Piso 7, Lisbon 1069-413 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8361485","false","false","38.732758","-9.152862","A Taberna","18","+351 21 371 1771","$$ - $$$","4828","2937","#2,707 of 4,919 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d8361485-Reviews-A_Taberna-Lisbon_Lisbon_District_Central_Portugal.html",
"Bomba BP Avenida de Berlim, Lisbon 1700-056 Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"20375830","false","false","38.76896","-9.1177","BP","0","+351 21 846 2223","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d20375830-Reviews-BP-Lisbon_Lisbon_District_Central_Portugal.html","https://www.bp.com/pt_pt/portugal/home.html"
"Rua 10 de Dezembro 105, Lisbon 1200-358 Portugal","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,"restaurant","Seafood","Mediterranean","European","Portuguese","Vegetarian Friendly",,,,,,,,,"leao_douro@sapo.pt","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1481137","false","false","38.71422","-9.140539","Leao d'Ouro","1358","+351 21 342 6195","$$ - $$$","4829","584","#540 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d1481137-Reviews-Leao_d_Ouro-Lisbon_Lisbon_District_Central_Portugal.html","http://www.restauranteleaodouro.com.pt"
"Avenida Fontes Pereira de Melo, Lisbon 1050-123 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Portuguese","Seafood","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3802863","false","false","38.73139","-9.14627","Maracane","19",,"$$ - $$$","4828","2943","#2,713 of 4,919 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d3802863-Reviews-Maracane-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida Lusiada 1500 392, Lisbon 1500-392 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10151135","false","false","38.75359","-9.18833","Pans & Company","25",,"$","4829","3374","#55 of 67 Quick Bites in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d10151135-Reviews-Pans_Company-Lisbon_Lisbon_District_Central_Portugal.html","http://www.colombo.pt/store/pans-company-2/"
"Calcada de Arroios 45, Lisbon 1000-024 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,"geral@ocovil.com.pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16644850","false","false","38.73324","-9.13772","O Covil","4","+351 914 537 011","$$ - $$$","4828","2936","#2,706 of 4,919 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d16644850-Reviews-O_Covil-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua Cidade De Bolama Centro Comercial Spacio Shopping, Piso 2, Loja 211, Lisbon Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8492139","false","false","38.76199","-9.1152","O Cantinho Do Gordo","22","+351 935 624 036","$","4828","2942","#2,712 of 4,919 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d8492139-Reviews-O_Cantinho_Do_Gordo-Lisbon_Lisbon_District_Central_Portugal.html",
"Av. Rio de Janeiro, 57, Lisbon Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7369488","false","false","38.75537","-9.139617","Mr Pizza Lisboa","26","+351 21 847 0859","$","4828","2944","#2,714 of 4,919 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d7369488-Reviews-Mr_Pizza_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua Gomes Freire 146 B, Lisbon 1150-180 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","International","European",,,,,,,,,,,"lisboa.remi@gmail.com","900","720","1320","1050",,,,,,,,,"900","720","1320","1050",,,"1320","1050",,,,,"1320","1050",,,,,"1320","1050",,,,,"900","720","1320","1050",,,"15038100","false","false","38.727158","-9.141694","Remi Coffee&Wine","13","+351 21 154 7608","$$ - $$$","4828","2940","#2,710 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d15038100-Reviews-Remi_Coffee_Wine-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/WebRemi/"
"Portas de Sto Antao , 20, Lisbon Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7714695","false","false","38.715343","-9.13976","Taberna Do Rossio","11","+351 21 347 0203","$","4828","2939","#2,709 of 4,919 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d7714695-Reviews-Taberna_Do_Rossio-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua da Rosa 136 Bairro Alto, Lisbon 1200-389 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Portuguese","Indian","Asian","Nepali","Vegetarian Friendly","Gluten Free Options","Vegan Options",,,,,,"mubinshrestha@gmail.com","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"12429109","false","false","38.71313","-9.14537","M & M Bar and Resturant","59","+351 920 201 606","$","4829","4354","#4,049 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12429109-Reviews-M_M_Bar_and_Resturant-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/M-M-Bar-and-Resturant-201722090332866/"
"Avenida Antonio Augusto de Aguiar 31 El Corte Ingles, 7th floor, Lisbon 1069-413 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Spanish","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13794625","false","false","38.733696","-9.153856","Imanol","28",,"$$ - $$$","4828","2938","#2,708 of 4,919 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d13794625-Reviews-Imanol-Lisbon_Lisbon_District_Central_Portugal.html","http://www.asadorimanol.es/"
"Rua do Duque 33 Entre o largo do Carmo e a estação de comboios do Rossio, Lisbon 1200-158 Portugal","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Healthy","Portuguese","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"veraheidari@hotmail.com",,,,,,,"900","720","1320","1140",,,"900","720","1320","1140",,,"900","720","1320","1140",,,"900","720","1320","1140",,,"900","720","1350","1140",,,"900","720","1350","1140",,,"11659300","false","false","38.71308","-9.141332","Lisboa 33","132","+351 21 131 3511","$$ - $$$","4829","593","#549 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d11659300-Reviews-Lisboa_33-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/Lisboa33Restaurante"
"Rua Agostinho Neto 18A, Lisbon 1750-006 Portugal",,,,,,,,,,,,,,,,,,,,,,,,"International",,,,,,,,,,,,,"groovybar18@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19332468","false","false","38.76288","-9.15324","Groovy The Sports House","0","+351 21 759 1254","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d19332468-Reviews-Groovy_The_Sports_House-Lisbon_Lisbon_District_Central_Portugal.html",
"Largo do Intendente Pina Manique, Lisbon 1100-285 Portugal","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Bar","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,"josephinebistro@gmail.com","1439","630",,,,,"1439","720",,,,,"1439","720",,,,,"1439","720",,,,,"1439","720",,,,,"1560","660",,,,,"1560","630",,,,,"6850379","false","false","38.72051","-9.135021","Josephine Bistro & Bar","243","+351 969 472 927","$","4829","591","#547 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d6850379-Reviews-Josephine_Bistro_Bar-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/josephinebistrobar"
"Rua do Loreto 21 Chiado, Lisbon 1200-241 Portugal","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,,,"restaurant","International","Portuguese","Healthy","Gluten Free Options",,,,,,,,,,"geral@peixariamoderna.com","1350","750",,,,,"1350","1140",,,,,"1350","1140",,,,,"1350","1140",,,,,"1350","1140",,,,,"1350","1140",,,,,"1350","750",,,,,"2072513","false","false","38.710724","-9.1443","Sea Me - Peixaria Moderna","3169","+351 21 346 1564","$$ - $$$","4829","598","#553 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d2072513-Reviews-Sea_Me_Peixaria_Moderna-Lisbon_Lisbon_District_Central_Portugal.html","http://www.peixariamoderna.com"
"Rua de S. Paulo, 196, Lisbon Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13008107","false","false","38.70841","-9.14609","Cacita Cafe","3","+351 21 153 6932","","4829","3386","#3,132 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d13008107-Reviews-Cacita_Cafe-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/Cacita-Caf%C3%A9-275276382499713/"
"Rua das Janelas Verdes 96, Lisbon 1200-692 Portugal","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,,,,,"restaurant","Steakhouse","Brazilian","Portuguese",,,,,,,,,,,"Picanhantiga@gmail.com","900","750",,,,,,,,,,,"900","750","1440","1200",,,"900","750","1440","1200",,,"900","750","1440","1200",,,"900","750","1440","1200",,,"900","750","1440","1200",,,"711201","false","false","38.705467","-9.160564","A Picanha","326","+351 21 397 5401","$$ - $$$","4829","592","#548 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d711201-Reviews-A_Picanha-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/picanharestaurants2002?ref=settings"
"Avenida Columbano Bordalo Pinheiro no 105, Lisbon 1070-063 Portugal","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5930860","false","false","38.738617","-9.166469","Corinthia executive lounge","120","+351 21 723 6305","$$$$","4829","594","#550 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d5930860-Reviews-Corinthia_executive_lounge-Lisbon_Lisbon_District_Central_Portugal.html","http://www.corinthia.com"
"Rua Gabaret, Lisbon 1400-160 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5979280","false","false","38.71608","-9.215049","Restaurante Casa da Amendoeira","7","+351 21 301 0413","$$ - $$$","4829","3384","#3,130 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d5979280-Reviews-Restaurante_Casa_da_Amendoeira-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/pages/Restaurante-Casa-da-Amendoeira/114147368688633"
"Rua de Santa Marta 18 A, Lisbon 1150-295 Portugal","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","European","Portuguese","Mediterranean",,,,,,,,,,,"saborlisboa@gmail.com",,,,,,,"900","720","1380","1140",,,"900","720","1380","1140",,,"900","720","1380","1140",,,"900","720","1380","1140",,,"900","720","1380","1140",,,"900","720","1380","1140",,,"5979459","false","false","38.721577","-9.144958","Restaurante Sabor Lisboa","232","+351 21 355 7998","$","4829","599","#554 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d5979459-Reviews-Restaurante_Sabor_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html","http://www.saborlisboa.com"
"Rua Paiva de Andrada 7-13, Lisbon 1200-310 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese","Bar","Grill","Gastropub",,,,,,,,,"info@rockinchiado.com",,,,,,,"1500","720",,,,,"1500","720",,,,,"1620","720",,,,,"1620","720",,,,,"1620","720",,,,,"1440","720",,,,,"6897434","false","false","38.71021","-9.1421","Rock in Chiado Cafe","34","+351 21 346 4859","$$ - $$$","4829","4357","#4,052 of 4,921 Restaurants in Lisbon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d6897434-Reviews-Rock_in_Chiado_Cafe-Lisbon_Lisbon_District_Central_Portugal.html",
"Doca de Santo Amaro, Lisbon 1350-353 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4581431","false","false","38.70003","-9.17742","Doka Grill","2","+351 21 390 8024","","4829","4359","#4,054 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d4581431-Reviews-Doka_Grill-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua da Prata 61, Lisbon 1100-413 Portugal","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"geral@fragoleto.com","1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1048081","false","false","38.70962","-9.136453","Fragoleto","187","+351 21 347 9472","$$ - $$$","4829","600","#36 of 173 Dessert in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d1048081-Reviews-Fragoleto-Lisbon_Lisbon_District_Central_Portugal.html","http://www.fragoleto.com"
"Avenida D. Joao II 53B, Lisbon 085 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse","Barbecue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19097851","false","false","38.7739","-9.09766","Brut by Natabua","10","+351 915 319 331","$$ - $$$","4828","2941","#2,711 of 4,919 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d19097851-Reviews-Brut_by_Natabua-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/Natabuarestaurante/"
"Avenida da Republica 12A, Lisbon 1050-191 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Sushi","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3742955","false","false","38.73555","-9.14491","Restaurante Asiatico","26",,"$","4829","3030","#2,796 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d3742955-Reviews-Restaurante_Asiatico-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida Ribeira das Naus Cais do Sodre, Lisbon 1100-454 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy","European",,,,,,,,,,,,"veganaburgers@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11960928","false","false","38.70605","-9.1396","Vegana Burguers","12","+351 21 134 8735","$","4829","3378","#3,124 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d11960928-Reviews-Vegana_Burguers-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/veganaburgers/"
"Avenida 9 de Julho 22A Venda Do Pinheiro, Mafra, Lisbon 2665-521 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12043663","false","false","38.91692","-9.22908","Eden Bife","5","+351 965 870 901","","4829","3379","#3,125 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12043663-Reviews-Eden_Bife-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua Dona Filipa de Vilhena N 19, Lisbon 1000-134 Portugal",,,,,,,,,,,,,,,,,,,,,,,,"Japanese","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21029745","false","false","38.73961","-9.14273","Rua Dona Filipa De Vilhena N19, Lisboa","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d21029745-Reviews-Rua_Dona_Filipa_De_Vilhena_N19_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua Fernandes da Fonseca 12 Perto do Metro Martim Moniz, Lisbon 1100-238 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Soups",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12969961","false","false","38.71679","-9.135238","Pangzi Mianguan","7","+351 963 746 415","$$ - $$$","4829","3380","#3,126 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12969961-Reviews-Pangzi_Mianguan-Lisbon_Lisbon_District_Central_Portugal.html","http://pangzi-mianguan.business.site/"
"Rua de Sao Cristovao 35 Mouraria, Lisbon 1100-514 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,"a.gamboa@artforfun.pt",,,,,,,"1440","1140",,,,,"1440","1140",,,,,,,,,,,"1440","1140",,,,,"1440","1140",,,,,"1440","1140",,,,,"13331617","false","false","38.713142","-9.135733","A Tascaria","8","+351 916 507 625","$$ - $$$","4828","2945","#2,715 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d13331617-Reviews-A_Tascaria-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua do Jardim do Regedor 37, Lisbon 1150-193 Portugal","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Italian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"davincirestaurante.reservas@gmail.com","1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"6833082","false","false","38.715355","-9.14082","Da Vinci Ristorante and Pizzeria","1204","+351 21 346 1727","$$ - $$$","4829","595","#551 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d6833082-Reviews-Da_Vinci_Ristorante_and_Pizzeria-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/davincilisboa/"
"Rua da Vitoria 90, Lisbon 1100-619 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12631014","false","false","38.71085","-9.138381","Taberna 90","97","+351 919 055 495","$$ - $$$","4829","3381","#3,127 of 4,921 Restaurants in Lisbon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12631014-Reviews-Taberna_90-Lisbon_Lisbon_District_Central_Portugal.html","http://Www.restaurantesemlisboa.com"
"Rua da Madalena 124, Lisbon Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12124508","false","false","38.711205","-9.135583","Restaurante da Madalena","27","+351 21 886 1679","$","4829","3382","#3,128 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12124508-Reviews-Restaurante_da_Madalena-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua Antonio Enes 16A, Lisbon 1050-025 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"900","540",,,,,"17826653","false","false","38.73448","-9.14835","Avenidas","3","+351 21 354 6522","$","4829","3385","#3,131 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d17826653-Reviews-Avenidas-Lisbon_Lisbon_District_Central_Portugal.html",
