"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Hurbanovo namestie 6, Bratislava 811 03 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769867","false","false","48.14558","17.10716","Priatelia","10","+421 2/593 060 30","$$ - $$$","1180","1151","#1,019 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769867-Reviews-Priatelia-Bratislava_Bratislava_Region.html","https://www.facebook.com/pages/category/Dance---Night-Club/Music-Bar-Priatelia-175868369136969/"
"Nejedleho 4, Bratislava 85101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Brew Pub","Bar","Pizza","Grill","Pub","Soups",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13003734","false","false","48.19239","17.03733","Dubravska Pivaren 2","5","+421 910 662 662","","1180","1153","#1,021 of 1,268 Restaurants in Bratislava","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d13003734-Reviews-Dubravska_Pivaren_2-Bratislava_Bratislava_Region.html",
"14-16 Michalska, Bratislava 800 00 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Eastern European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"697351","false","false","48.14547","17.10684","Staroslovenska Krcma","77","+421 2/544 337 47","$$ - $$$","1180","1152","#1,020 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d697351-Reviews-Staroslovenska_Krcma-Bratislava_Bratislava_Region.html","http://www.staroslovenskakrcma.sk/kontakt.php?lang=en"
"Pribinova 8 Eurovea Shopping Centre, Bratislava 81109 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,"info@cafecafe-cremeriamilano.sk","1260","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1380","540",,,"1380","540",,,"10814390","false","false","48.14068","17.12061","cafe cafe Cremeria Milano","1","+421 917 734 083","","1180","1104","#59 of 61 Dessert in Bratislava","1.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10814390-Reviews-Cafe_cafe_Cremeria_Milano-Bratislava_Bratislava_Region.html","http://www.cafecafe-cremeriamilano.sk"
"Mileticova 71, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769969","false","false","48.1476","17.14183","Lahodky u Sherlocka","4",,"","1180","1018","#893 of 1,268 Restaurants in Bratislava","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769969-Reviews-Lahodky_u_Sherlocka-Bratislava_Bratislava_Region.html",
"Roznavska 1/A Fresh Market, Bratislava 83104 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub","Cafe","Healthy",,,,,,,,,,,,,"info@varilakasicku.sk","1425","1410",,,,,,,,,,,,,,,,,,,,,,,,,,,"16758980","false","false","48.16769","17.15282","Varila kasicku","0","+421 940 288 293","$","1180","1166","#1,033 of 1,268 Restaurants in Bratislava",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d16758980-Reviews-Varila_kasicku-Bratislava_Bratislava_Region.html","http://www.varilakasicku.sk/"
"Venturska, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Eastern European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2052591","false","false","48.1625","17.05049","Lejdy","25",,"$$ - $$$","1180","1164","#1,031 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d2052591-Reviews-Lejdy-Bratislava_Bratislava_Region.html",
"Laurinska 2, Bratislava 81101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15759040","false","false","48.142853","17.109232","Pink Garden","35","+421 949 294 470","$$ - $$$","1180","1162","#98 of 106 Coffee & Tea in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15759040-Reviews-Pink_Garden-Bratislava_Bratislava_Region.html","https://www.facebook.com/pink.garden.bratislava/"
"Ivanska Cesta, 39 Bratislava Airport, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","European",,,,,,,,,,,,,,,"letisko@citygastro.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7897165","false","false","48.170025","17.199438","eat&fly!","66",,"$$ - $$$","1180","1168","#1,035 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d7897165-Reviews-Eat_fly-Bratislava_Bratislava_Region.html","http://www.bts.aero/en/passengers/services/food-and-shopping/public-zone/"
"Cucoriedkova 14/13456, Bratislava 82107 Slovakia",,,,,,,,,,,,,,,,,,,,,,"European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12821854","false","false","48.14481","17.18815","Zahrada","0","+421 905 612 754","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12821854-Reviews-Zahrada-Bratislava_Bratislava_Region.html","http://www.restauraciazahrada.sk"
"Michalska 14-16, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12502897","false","false","48.144814","17.106888","Altstadt","64",,"$$ - $$$","1180","1167","#1,034 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12502897-Reviews-Altstadt-Bratislava_Bratislava_Region.html",
"Einsteinova 21 Digital Park, Bratislava 851 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9744782","false","false","48.130707","17.107424","Fresh Garden Salads","10","+421 902 311 331","$$ - $$$","1180","1160","#1,028 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d9744782-Reviews-Fresh_Garden_Salads-Bratislava_Bratislava_Region.html","http://freshgarden.sk/"
"Rybnicna 13, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1380","660",,,"1380","660",,,"5048806","false","false","48.205185","17.201902","Alviano pizzeria","7",,"$","1180","1169","#1,036 of 1,268 Restaurants in Bratislava","1.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d5048806-Reviews-Alviano_pizzeria-Bratislava_Bratislava_Region.html","http://alviano.eu/home"
"Kresankova 2, Bratislava 84105 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1320","660",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1439","600",,,"1439","660",,,"16735431","false","false","48.18077","17.129292","El Barrio","0","+421 948 394 300","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d16735431-Reviews-El_Barrio-Bratislava_Bratislava_Region.html","https://www.facebook.com/elbarrio.sk/"
"Aupark Einsteinova 18, Bratislava 851 01 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"23314991","false","false","48.13272","17.108912","Kfc","0","+421 918 342 895","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d23314991-Reviews-Kfc-Bratislava_Bratislava_Region.html","https://www.kfcslovakia.sk/restauracie/kfc-aupark-bratislava/?utm_source=extnet&utm_medium=yext"
"Krizna 23, Bratislava 81107 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Diner",,,,,,,,,,,,,,,"info@dominospizza.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000943","false","false","48.15525","17.12408","Domino’s Pizza","24","+421 2/808 808 11","$$ - $$$","1180","1165","#1,032 of 1,268 Restaurants in Bratislava","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d14000943-Reviews-Domino_s_Pizza-Bratislava_Bratislava_Region.html","https://www.dominospizza.sk/pages/order/#/locations/search/"
"Safarikovo Nam 7, Bratislava 811 02 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"20099774","false","false","48.141556","17.11558","Subway","0","+421 917-400-567","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d20099774-Reviews-Subway-Bratislava_Bratislava_Region.html","https://restaurants.subway.com/slovakia/bratislava/safarikovo-namestie-7?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=54424&utm_campaign=evergreen-2020&y_source=1_MTQ5MjUwNzEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Vajnorska 100, Bratislava 83104 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1200","660",,,"1200","600",,,"1200","600",,,"1200","600",,,"1200","600",,,"1200","600",,,"1200","660",,,"20106282","false","false","48.168503","17.139341","Subway","0","+421 918 662 512","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d20106282-Reviews-Subway-Bratislava_Bratislava_Region.html","https://restaurants.subway.com/slovakia/bratislava/vajnorska-100/a?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=68160&utm_campaign=evergreen-2020&y_source=1_MTQ5MjQzNDEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Maly trh 2/A, Bratislava 811 08 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Fast Food","Sushi","Asian",,,,,,,,,,,,,"mail@sushitime.sk","1320","630",,,"1320","630",,,"1320","630",,,"1320","630",,,"1320","630",,,"1320","630",,,"1320","630",,,"4769896","false","false","48.14694","17.12342","Sushi Time","48","+421 2/212 999 21","$$ - $$$","1180","1161","#1,029 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769896-Reviews-Sushi_Time-Bratislava_Bratislava_Region.html","http://www.sushitime.sk/"
"Panska 8, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian","Central European",,,,,,,,,,,,,,"info@slovakpubs.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4494729","false","false","48.142548","17.109196","Original Slovak Restaurant","351","+421 903 773 774","$$ - $$$","1180","1163","#1,030 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4494729-Reviews-Original_Slovak_Restaurant-Bratislava_Bratislava_Region.html","http://www.slovakpubs.com"
"Hradska 8545/105, Bratislava 82107 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"presporskepagace@gmail.com",,,,,"960","600",,,,,,,"960","600",,,,,,,"960","600",,,,,,,"21499811","false","false",,,"Presporske pagace","0","+421 949 458 988","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d21499811-Reviews-Presporske_pagace-Bratislava_Bratislava_Region.html","https://www.facebook.com/Pre%C5%A1porsk%C3%A9-pag%C3%A1%C4%8De-564232727315457/"
"Obchodna 27, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1140","600",,,"1140","600",,,"1140","600",,,"1140","600",,,"1140","600",,,,,,,"20106131","false","false","48.147568","17.11043","Subway","0","+421 903-400-917","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d20106131-Reviews-Subway-Bratislava_Bratislava_Region.html","https://restaurants.subway.com/slovakia/bratislava/obchodna-27?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=64297&utm_campaign=evergreen-2020&y_source=1_MTQ5Mjk2ODUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Namestie 1. maja 4, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Soups",,,,,,,,,,,,,,,,"musicbarlounge@gmail.com","1200","780",,,"1320","450",,,"1320","450",,,"1320","450",,,"1320","450",,,"1440","450",,,"1440","780",,,"10218889","false","false","48.14933","17.11002","Alibi Music Bar & Lounge","6","+421 944 173 116","$","1180","1111","#982 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10218889-Reviews-Alibi_Music_Bar_Lounge-Bratislava_Bratislava_Region.html","http://www.facebook.com/alibimusicbarlounge/"
"Osvetova 2, Bratislava 82105 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","German","European","Slovenian","Czech",,,,,,,,,,,,,"info@brewer.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17430330","false","false","48.14938","17.1755","Pivovar Brewer","8","+421 910 444 401","$$ - $$$","1180","1114","#985 of 1,268 Restaurants in Bratislava","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d17430330-Reviews-Pivovar_Brewer-Bratislava_Bratislava_Region.html","https://www.facebook.com/brewerpivovar/"
"Ivanska Cesta 16, Bratislava 821 04 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@oxotea.sk","1260","540",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","540",,,"16825200","false","false","48.166775","17.18008","BubbleTea, Oxo Tea - Gulicky, Tapioka, Cajove Kokteily","0","+421 948 219 797","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d16825200-Reviews-BubbleTea_Oxo_Tea_Gulicky_Tapioka_Cajove_Kokteily-Bratislava_Bratislava_Region.html","http://www.oxotea.sk"
"Halkova 1, Bratislava 831 03 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769840","false","false","48.17002","17.12934","Pizza restaurant Slimak","3",,"","1180","1112","#983 of 1,268 Restaurants in Bratislava","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769840-Reviews-Pizza_restaurant_Slimak-Bratislava_Bratislava_Region.html",
"Bajkalska 19B, Bratislava 851 01 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@chefstreet.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12827426","false","false","48.15987","17.14264","Chefstreet  ROSUM","0","+421 948 622 565","$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12827426-Reviews-Chefstreet_ROSUM-Bratislava_Bratislava_Region.html","https://www.facebook.com/Chefstreetsk/"
"Obchodna 13, Bratislava 81106 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,"info@beijaflor.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17487942","false","false","48.147198","17.109577","Beija Flor","4","+421 911 059 027","$","1180","1113","#984 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d17487942-Reviews-Beija_Flor-Bratislava_Bratislava_Region.html","http://www.beijaflor.sk"
"Prievozska 18, Bratislava 821 09 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5048795","false","false","48.14792","17.14659","Presporsky dvor","1",,"","1180","1116","#987 of 1,268 Restaurants in Bratislava","1.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d5048795-Reviews-Presporsky_dvor-Bratislava_Bratislava_Region.html",
"Michalska 18-20, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Eastern European",,,,,,,,,,,,,,,,"info@folkloregarden.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13620482","false","false","48.144875","17.106857","Folklore Garden","1","+421 948 145 175","$$ - $$$","1180","1118","#989 of 1,268 Restaurants in Bratislava","1.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d13620482-Reviews-Folklore_Garden-Bratislava_Bratislava_Region.html","http://folkloregarden.sk"
"Mierova 202, Bratislava 82105 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1020","600",,,"1020","600",,,"1020","600",,,"1020","600",,,"1020","600",,,,,,,"12975267","false","false","48.14765","17.17966","B2B Coffee","0","+421 2/331 041 18","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12975267-Reviews-B2B_Coffee-Bratislava_Bratislava_Region.html","http://www.facebook.com/B2BCOF/"
"Radlinskeho 27, Bratislava 6883 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican",,,,,,,,,,,,,,,,"hello@klap-nachoasandbeer.com",,,,,"1320","990",,,"1320","990",,,"1320","990",,,"1320","990",,,"1320","990",,,,,,,"16701393","false","false","48.152534","17.117895","KLAP Nachos and Beer Cafe","1","+421 911 349 209","$$ - $$$","1180","1117","#988 of 1,268 Restaurants in Bratislava","1.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d16701393-Reviews-KLAP_Nachos_and_Beer_Cafe-Bratislava_Bratislava_Region.html","http://www.klap-nachosandbeer.com"
"Hviezdoslavovo namestie 225/26, Bratislava 811 02 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10131373","false","false","48.14252","17.109179","Prasiatko","64","+421 910 838 888","$$ - $$$","1180","1177","#1,044 of 1,268 Restaurants in Bratislava","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10131373-Reviews-Prasiatko-Bratislava_Bratislava_Region.html","http://www.slovakpubs.com/sk/14/o-restauracii-prasiatko.html"
"Einsteinova 3541/18, Bratislava 82101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Grill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12838462","false","false","48.13194","17.10458","The Grill","10",,"","1180","1173","#1,040 of 1,268 Restaurants in Bratislava","1.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12838462-Reviews-The_Grill-Bratislava_Bratislava_Region.html",
"Racianska 9545/153A, Bratislava 831 54 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"habudova@gurmanservis.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770094","false","false","48.19955","17.14005","Gurman Servis","2","+421 903 461 646","","1180","1178","#1,045 of 1,268 Restaurants in Bratislava","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770094-Reviews-Gurman_Servis-Bratislava_Bratislava_Region.html","http://gurmanservis.sk"
"Dopravna 43, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769792","false","false","48.19955","17.16804","Restauracia Pizzeria Katka","2",,"","1180","1110","#981 of 1,268 Restaurants in Bratislava","1.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769792-Reviews-Restauracia_Pizzeria_Katka-Bratislava_Bratislava_Region.html",
"Kamenne namestie, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Thai",,,,,,,,,,,,,,,,"sawadibooking@gmail.com","1200","780",,,"1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,"17479063","false","false","48.145794","17.114204","Sawadi","1","+421 949 677 492","$","1180","1119","#60 of 61 Dessert in Bratislava","1.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d17479063-Reviews-Sawadi-Bratislava_Bratislava_Region.html","https://www.facebook.com/sawadi.sk/"
"Stachanovska 41, Bratislava 821 05 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian",,,,,,,,,,,,,,,"gurmanskydvor@gmail.com",,,,,"1260","630",,,"1260","630",,,"1260","630",,,"1320","630",,,"1320","630",,,,,,,"16726910","false","false","48.14707","17.16381","Gurmansky dvor u ORAVCA","0","+421 917 521 274","$","1180","1172","#1,039 of 1,268 Restaurants in Bratislava",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d16726910-Reviews-Gurmansky_dvor_u_ORAVCA-Bratislava_Bratislava_Region.html","http://www.gurmanskydvor.sk"
"Hurbanovo Namestie, Bratislava 81106 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11777712","false","false","48.1463","17.10738","Caffe Rron","1",,"","1180","1068","#942 of 1,268 Restaurants in Bratislava","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d11777712-Reviews-Caffe_Rron-Bratislava_Bratislava_Region.html",
"Snp 2, Modra 900 01 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18850288","false","false","48.14412","17.11319","Pasha Express","0","+421 919 221 141","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g2337222-d18850288-Reviews-Pasha_Express-Modra_Bratislava_Region.html","http://pashamodra.sk/"
"Einsteinova 7, Bratislava 85101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Cafe",,,,,,,,,,,,,,,,,,,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,,,,,"12031519","false","false","48.13091","17.11521","Olive Garden","7","+421 904 644 299","","1180","1175","#1,042 of 1,268 Restaurants in Bratislava","1.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12031519-Reviews-Olive_Garden-Bratislava_Bratislava_Region.html","https://www.facebook.com/olivegardenpetrzalka/"
"Jasovska 1, Bratislava 85107 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"giuseppe75bucci@gmail.com",,,,,"1320","900",,,"1320","900",,,"1320","900",,,"1320","900",,,"1380","900",,,"1380","900",,,"11815042","false","false","48.09808","17.11168","Little Italy Di Giuseppe Bucci","0",,"","1180","1179","#1,046 of 1,268 Restaurants in Bratislava",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d11815042-Reviews-Little_Italy_Di_Giuseppe_Bucci-Bratislava_Bratislava_Region.html","https://www.facebook.com/Little-ITALY-di-Giuseppe-Bucci-1787221271562391/"
"Tomasikova 46/A V, Bratislava 83104 Slovakia",,,,,,,,,,,,,,,,,,,,,,"Cafe","Mediterranean","European","Healthy",,,,,,,,,,,,,"info@filifeli.sk",,,,,"1140","420",,,"1140","420",,,"1140","420",,,"1140","420",,,"1140","420",,,,,,,"15091324","false","false","48.16676","17.151417","FiliFeli cafe","0","+421 903 968 377","$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15091324-Reviews-FiliFeli_cafe-Bratislava_Bratislava_Region.html","http://www.filifeli.sk"
"Lamac 6780, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,,"Seafood",,,,,,,,,,,,,,,,"katarina.sladkova@nordsee.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10448935","false","false","48.18364","17.07044","Nordsee","0","+421 917 845 867","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10448935-Reviews-Nordsee-Bratislava_Bratislava_Region.html","http://www.nordsee.com/sk/"
"Michalska 2, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Slovenian",,,,,,,,,,,,,,,,"info@slovakpubs.com","1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1500","600",,,"1500","600",,,"3721320","false","false","48.14394","17.106667","Grand mother's - Slovak Hause","774","+421 910 838 888","$$ - $$$","1180","1174","#1,041 of 1,268 Restaurants in Bratislava","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d3721320-Reviews-Grand_mother_s_Slovak_Hause-Bratislava_Bratislava_Region.html","http://www.slovakpubs.com"
