"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"avenue de Frontenex 34, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"nathan@swissgay.ch",,,,,,,,,,,,,,,,,,,"660","600","1500","1020",,,,,,,,,,,,,,,,,,,,,"8091765","false","false","46.201427","6.159304","Nathan","11","+41 22 733 78 76","$$ - $$$","1550","1196","#1,125 of 1,611 Restaurants in Geneva","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d8091765-Reviews-Nathan-Geneva.html","https://www.facebook.com/nathancafe/"
"rue des Grottes 13, Geneva 1201 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,"1380","1140",,,,,"840","720","1380","1140",,,"840","720","1380","1140",,,"840","720","1380","1140",,,"840","720","1380","1140",,,"1380","1140",,,,,"5506744","false","false","46.210724","6.138919","Le Scarface","30",,"","1550","1456","#1,365 of 1,611 Restaurants in Geneva","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d5506744-Reviews-Le_Scarface-Geneva.html",
"avenue Henri-Dunant 12, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Arabic",,,,,,,,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1440","540",,,,,"1440","540",,,,,"13544007","false","false","46.19623","6.14216","Restaurant Syrien","2","+41 22 556 67 76","","1550","1146","#1,077 of 1,611 Restaurants in Geneva","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d13544007-Reviews-Restaurant_Syrien-Geneva.html","https://www.facebook.com/Restaurant-Syrien-131807144216208/"
"avenue de Feuillasse 24, Meyrin, Geneva 1217 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","Cafe","European",,,,,,,,"info@lepanetier.ch",,,,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1170","510",,,,,"1170","510",,,,,"1080","480",,,,,"15277125","false","false","46.23212","6.08235","Le Panetier Meyrin","2","+41 22 782 40 64","$$ - $$$","1550","1145","#1,076 of 1,611 Restaurants in Geneva","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1974645-d15277125-Reviews-Le_Panetier_Meyrin-Meyrin_Geneva.html","http://lepanetier.ch"
"avenue Wendt 1, Geneva 1203 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7996902","false","false","46.20865","6.12667","Lidia","1","+41 22 345 01 10","","1550","1497","#1,404 of 1,611 Restaurants in Geneva","1.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d7996902-Reviews-Lidia-Geneva.html",
"avenue Louis-Casai 34 Cointrin, Geneva 1216 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Mexican","American",,,,,,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"10250682","false","false","46.22123","6.11291","Supreme Tacos","45","+41 22 788 06 73","$","1550","1200","#26 of 37 Quick Bites in Geneva","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d10250682-Reviews-Supreme_Tacos-Geneva.html","https://www.facebook.com/supremetacosge"
"route de Florissant 61, Geneva 1206 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9746658","false","false","46.192715","6.163271","Boulangerie Patisserie Wolfisberg","22","+41 22 346 26 26","$$ - $$$","1550","1506","#1,413 of 1,611 Restaurants in Geneva","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d9746658-Reviews-Boulangerie_Patisserie_Wolfisberg-Geneva.html",
"route de l'Aeroport 21 Genève Aéroport, Geneva 1215 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","International","European",,,,,,,,"restaurant@swisscanonica.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12882618","false","false","46.23053","6.10868","Le Cellier","3","+41 22 717 76 18","","1550","1498","#1,405 of 1,611 Restaurants in Geneva","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d12882618-Reviews-Le_Cellier-Geneva.html","https://www.gva.ch/fr/desktopdefault.aspx/tabid-160/472_read-2327/"
"boulevard des Philosophes 12, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Mediterranean","European",,,,,,,,"christian.chabbey@lacomedie.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1044918","false","false","46.19707","6.14441","Cafe de la Comedie","28","+41 22 320 02 40","$$ - $$$","1550","1501","#1,408 of 1,611 Restaurants in Geneva","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d1044918-Reviews-Cafe_de_la_Comedie-Geneva.html","http://www.lacomedie.ch"
"rue de Carouge 45, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10619018","false","false","46.19386","6.14379","Restaurant La Sportive","12","+41 22 329 65 78","","1550","1500","#1,407 of 1,611 Restaurants in Geneva","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d10619018-Reviews-Restaurant_La_Sportive-Geneva.html",
"Oak Road 5, Geneva 1207 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15115033","false","false","46.20007","6.162433","Tigellino","1","+41 79 901 12 70","$$ - $$$","1550","1505","#1,412 of 1,611 Restaurants in Geneva","1.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d15115033-Reviews-Tigellino-Geneva.html","https://tigellino-fast-food-restaurant.business.site/"
"plateau de Champel 20, Geneva 1206 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8591356","false","false","46.19304","6.154633","Le Pain Quotidien","47","+41 22 346 86 34","$$ - $$$","1550","1499","#1,406 of 1,611 Restaurants in Geneva","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d8591356-Reviews-Le_Pain_Quotidien-Geneva.html","http://www.lepainquotidien.ch/fr"
"Rue de Rive 16, Geneva 1211 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Fast Food",,,,,,,,,"info@urbancafe.ch",,,,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1260","480",,,,,"1170","480",,,,,"1080","540",,,,,"6901717","false","false","46.20199","6.151589","FNAC CAFE","11","+41 22 816 12 19","","1550","1502","#1,409 of 1,611 Restaurants in Geneva","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d6901717-Reviews-FNAC_CAFE-Geneva.html",
"rue des Asters 4, Geneva 1202 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,"info@obomgosto.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2229329","false","false","46.21358","6.13084","O Bom Gosto","26","+41 22 733 16 33","$$ - $$$","1550","1503","#1,410 of 1,611 Restaurants in Geneva","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d2229329-Reviews-O_Bom_Gosto-Geneva.html","http://www.obomgosto.ch/"
"promenade de l'Europe 11 Premier Sous Sol du Centre Commercial, Geneva 1203 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10458388","false","false","46.20823","6.12421","Migros restaurant des Charmilles","3","+41 58 573 43 60","","1550","1504","#1,411 of 1,611 Restaurants in Geneva","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d10458388-Reviews-Migros_restaurant_des_Charmilles-Geneva.html","http://www.migros.ch"
"rue Michel-Chauvet 2, Geneva 1208 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,"1020","480",,,,,"1140","390",,,,,"1140","390",,,,,"1140","390",,,,,"1140","390",,,,,"1140","390",,,,,"840","480",,,,,"5517439","false","false","46.19844","6.15644","Zio","8","+41 22 346 35 20","$$ - $$$","1550","1507","#1,414 of 1,611 Restaurants in Geneva","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d5517439-Reviews-Zio-Geneva.html","https://www.zio-ge.ch/"
"Route de Lausanne 321, Bellevue, Geneva 1293 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"20315243","false","false","46.25382","6.15333","BP","0","+41 22 774 02 00","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1190139-d20315243-Reviews-BP-Bellevue_Geneva.html","https://www.bp.com/de_ch/switzerland/home.html"
"rue des Chaudronniers 5 Near Bourg de Four Square, Gy 1204 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","Cafe","European",,,,,,,,"info@cafeslatkine.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14162058","false","false","46.200253","6.149911","Cafe Slatkine","11","+41 22 310 04 76","","1","1","#1 of 1 Restaurants in Gy","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g12520854-d14162058-Reviews-Cafe_Slatkine-Gy.html","https://www.cafeslatkine.ch"
"chemin de l'Imperatrice 27, Chambesy 1292 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"2225195","false","false","46.231823","6.139342","Le Tie Break","14","+41 22 734 83 86","$$ - $$$","6","3","#3 of 6 Restaurants in Chambesy","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g2250912-d2225195-Reviews-Le_Tie_Break-Chambesy.html",
"boulevard Carl-Vogt 16, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16698686","false","false","46.20034","6.13132","Mondial A la Turca","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d16698686-Reviews-Mondial_A_la_Turca-Geneva.html",
"route des Jeunes 24, Geneva 1227 Switzerland",,,,,,,,,,,,,,,,,,,,,,"Barbecue","Argentinean","South American",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14470541","false","false","46.176666","6.128206","El asador","0","+41 78 664 57 79","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d14470541-Reviews-El_asador-Geneva.html","http://www.facebook.com/ElAsadorGE/"
"rue de la Coulouvreniere 38, Geneva 1204 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900","480",,,,,"900","480","1380","1080",,,"900","480","1380","1080",,,"900","480","1380","1080",,,"900","480","1380","1080",,,"1380","1020",,,,,"6720255","false","false","46.20376","6.13797","Restaurant Indalo","0","+41 22 731 12 20","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d6720255-Reviews-Restaurant_Indalo-Geneva.html","https://www.facebook.com/Indalorestaurant"
"ch de la carcelliere 2, 1222 Vesenaz, Geneva 1222 Switzerland",,,,,,,,,,,,,,,,,,,,,,"Indian","Fusion",,,,,,,,,"admin@atablechezanou.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14926785","false","false","46.24073","6.20211","a table chez Anou","0","+41 76 344 64 63","$$$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d14926785-Reviews-A_table_chez_Anou-Geneva.html","http://atablechezanou.com"
"chemin du 23 Aout 7 Place De L'écoquartier De La Jonction, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,,"European",,,,,,,,,,"contact@mixtemix.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21309023","false","false","46.73022","7.509687","MixteMix","0","+41 22 556 45 64","$$$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d21309023-Reviews-MixteMix-Geneva.html","http://www.mixtemix.ch"
"Boulevard Carl-Vogt 6, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,,"Pizza","Vegan Options",,,,,,,,,"marketing@dominos.ch","900","660","1380","1020",,,"810","660","1380","1020",,,"810","660","1380","1020",,,"810","660","1380","1020",,,"810","660","1380","1020",,,"810","660","1380","1020",,,"900","660","1440","1020",,,"20166512","false","false","46.20077","6.13064","Domino's Pizza Geneve Carl-Vogt Jonction","0","+41 844 424 242","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d20166512-Reviews-Domino_s_Pizza_Geneve_Carl_Vogt_Jonction-Geneva.html","http://www.dominos.ch"
"boulevard Carl-Vogt 99, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"levogt99@yahoo.com",,,,,,,"870","690",,,,,"870","690","1350","1080",,,"870","690","1350","1080",,,"870","690","1350","1080",,,"870","690","1350","1080",,,"870","690","1350","1080",,,"6720271","false","false","46.19548","6.14072","Le Vogt 99","0","+41 22 320 44 96","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d6720271-Reviews-Le_Vogt_99-Geneva.html","https://www.facebook.com/pages/Le-Vogt99/133970793380604"
"rue Dancet 6, Geneva 1205 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1474574","false","false","46.19404","6.14165","Les Glycines","0","+41 22 329 39 98","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d1474574-Reviews-Les_Glycines-Geneva.html",
"chemin du Champ-d'Anier 15, Geneva 1209 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"780","510",,,,,"870","450","1140","960",,,"870","450","1140","960",,,"870","450","1140","960",,,"870","450","1140","960",,,"870","450","1140","960",,,,,,,,,"10618226","false","false","46.22413","6.12343","Il Cappuccino","0","+41 22 798 19 34","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d10618226-Reviews-Il_Cappuccino-Geneva.html",
"route de Covery 18 Route De Covery 18, Meinier, Geneva 1252 Switzerland",,,,,,,,,,,,,,,,,,,,,,"Japanese","Asian","Hawaiian",,,,,,,,"yummy@kaylahskitchen.com",,,,,,,"870","690","1320","1080",,,"870","690","1320","1080",,,"870","690","1320","1080",,,"870","690","1320","1080",,,,,,,,,,,,,,,"21256878","false","false","46.24763","6.23629","Kaylah's kitchen","0","+41 76 824 72 70","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g15147206-d21256878-Reviews-Kaylah_s_kitchen-Meinier_Geneva.html","http://www.kaylahskitchen.com"
"Avenue De Beau-Sejour 1, Geneva 1206 Switzerland",,,,,,,,,,,,,,,,,,,,,,"Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21398871","false","false","46.189915","6.150451","Saigon Traiteur","0",,"$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d21398871-Reviews-Saigon_Traiteur-Geneva.html",
"route du Bois-des-Freres 32, Geneva 1219 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21180274","false","false","46.20482","6.09956","Cafe Restaurant Le Loft","0","+41 22 796 52 81","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d21180274-Reviews-Cafe_Restaurant_Le_Loft-Geneva.html",
"rue du Mont-de-Sion 3, Geneva 1206 Switzerland",,,,,,,,,,,,,,,,,,,,,,"French","Swiss","Fast Food","European","South American",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18542955","false","false","46.197273","6.153059","Epicerie du Mont de Sion & Gibus Cafe","0","+41 22 346 05 10","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d18542955-Reviews-Epicerie_du_Mont_de_Sion_Gibus_Cafe-Geneva.html","https://epicerie-du-mont-de-sion.business.site/"
"rue Neuve-du-Molard 3, Geneva 1204 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1320133","false","false","46.2035","6.14824","Ipanema","0","+41 22 310 02 02","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d1320133-Reviews-Ipanema-Geneva.html",
"boulevard Helvetique 33, Geneva 1207 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23042188","false","false","46.20226","6.1547","Le Comptoir de l’Ecailler","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d23042188-Reviews-Le_Comptoir_de_l_Ecailler-Geneva.html",
"rue des Paquis 23, Geneva 1201 Switzerland",,,,,,,,,,,,,,,,,,,,,,"French","Steakhouse","Swiss","European",,,,,,,"doomny@yahoo.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2075633","false","false","46.21124","6.14891","Le Blason","0","+41 22 731 91 73","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d2075633-Reviews-Le_Blason-Geneva.html","https://www.facebook.com/le.blason.geneva/"
"quai du Mont-Blanc 4, Geneva 1201 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@lesfonduesdubateau.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23042215","false","false","46.20981","6.15134","Les Fondues Du Bateau","0","+41 79 153 74 74","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d23042215-Reviews-Les_Fondues_Du_Bateau-Geneva.html","https://www.facebook.com/lesfonduesdubateau/"
"rue du Marche 9-11, 1204 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16674730","false","false","46.20338","6.14667","McDonald's","2","+41 22 310 20 70","","1856","1620","#1,520 of 1,936 Restaurants in Canton of Geneva","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188056-d16674730-Reviews-McDonald_s-Canton_of_Geneva.html","http://www.mcdonalds.ch/fr/"
"rue du Mont-Blanc 1, Geneva 1201 Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@intensoitalianfood.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23042166","false","false","46.20709","6.14702","Intenso","0","+41 22 731 02 93","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d23042166-Reviews-Intenso-Geneva.html","https://www.intensoitalianfood.ch/"
"rue de Lausanne 30, Geneva 1201 Switzerland",,,,,,,,,,,,,,,,,,,,,,"South American","Central American",,,,,,,,,"alahramcafegeneva@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12169216","false","false","46.21262","6.14531","Al Ahram Cafe Geneva","0","+41 79 691 17 50","$$$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d12169216-Reviews-Al_Ahram_Cafe_Geneva-Geneva.html",
"boulevard de Saint-Georges 60, Geneva 1205 Switzerland","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","European","French","Mediterranean",,,,,,,,,,,,,,,"1350","540",,,,,"840","690","1350","1080",,,"840","690","1350","1080",,,"840","690","1350","1080",,,"840","690","1350","1080",,,"1350","1080",,,,,"1045010","false","false","46.201294","6.137494","Odeon","123","328-55-98","","1550","342","#328 of 1,611 Restaurants in Geneva","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d1045010-Reviews-Odeon-Geneva.html","http://odeongeneve.ch"
"Quai du Mont-Blanc, 11 The Ritz Carlton Hotel de la Paix, Geneva 1211 Switzerland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","French","International","European","Fusion","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,"livingroom.geneva@ritzcarlton.com","900","660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900","660",,,,,"12006452","false","false","46.207825","6.148612","The Living Room Bar & Kitchen","345","+41 22 909 60 65","$$ - $$$","1550","7","#6 of 1,611 Restaurants in Geneva","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d12006452-Reviews-The_Living_Room_Bar_Kitchen-Geneva.html","http://www.livingroombarandkitchen.com/"
"47 Quai Wilson, Geneva 1211 Switzerland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","French","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"bayview@hotelpwilson.com",,,,,,,,,,,,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"840","720","1320","1140",,,"2437056","false","false","46.21411","6.151803","Bayview","538","+41 22 906 65 52","$$$$","1550","5","#4 of 1,611 Restaurants in Geneva","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d2437056-Reviews-Bayview-Geneva.html","http://www.restaurantbayview.com/"
"rue de Lausanne 41-43, Geneva 1201 Switzerland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","French","European","Diner","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"royal@manotel.com",,,,,,,"855","720","1335","1140",,,"855","720","1335","1140",,,"855","720","1335","1140",,,"855","720","1335","1140",,,"855","720","1335","1140",,,,,,,,,"11046292","false","false","46.213528","6.145502","L'Aparte","130","+41 22 906 14 40","$$$$","1550","2","#2 of 1,611 Restaurants in Geneva","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d11046292-Reviews-L_Aparte-Geneva.html","http://www.hotelroyalgeneva.com/en/restaurants-bar/laparte/"
"rue du Velodrome 4, Geneva 1205 Switzerland","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","Italian","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@artyglaces.ch",,,,,,,,,,,,,"1110","780",,,,,"1110","780",,,,,"1110","780",,,,,"1110","780",,,,,"1110","780",,,,,"3380292","false","false","46.200153","6.130533","ArtyGlaces","174","+41 22 321 00 76","$","1550","4","#1 of 37 Dessert in Geneva","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d3380292-Reviews-ArtyGlaces-Geneva.html","http://www.artyglaces.ch/"
"Rue Jean-Dassier 7, Geneva 1201 Switzerland",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Street Food",,,,,,,,,"info@foound.ch",,,,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,,,,,,,"7832197","false","false","46.208477","6.138733","Foound","41","+41 79 915 08 31","","1550","700","#660 of 1,611 Restaurants in Geneva","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188057-d7832197-Reviews-Foound-Geneva.html","http://www.foound.ch/"
"route de Saint-Julien 143, Plan Les Ouates, Geneva 1228 Switzerland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,"restaurant","French","European","Vegetarian Friendly",,,,,,,,,,,,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,,,,,,,"2618233","false","false","46.16828","6.117956","Cafe de la Place","214","+41 22 794 96 98","$$$$","1550","6","#5 of 1,611 Restaurants in Geneva","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1096098-d2618233-Reviews-Cafe_de_la_Place-Plan_Les_Ouates_Geneva.html","http://www.restaurant-laplace.ch"
