"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Dunajska cesta 238, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian","Central European","Vegetarian Friendly",,,,,,,"info@florjanckovhram.si","600","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"600","420",,,"8450134","false","false","46.09399","14.51568","Gostilna Florjanckov Hram","30","+386 1 568 38 59","$$ - $$$","611","207","#175 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d8450134-Reviews-Gostilna_Florjanckov_Hram-Ljubljana_Upper_Carniola_Region.html","http://www.florjanckovhram.si/"
"Orle 37 Škofljica, Ljubljana 1291 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Barbecue","Slovenian","Pizza","European","Pub","Central European","Vegetarian Friendly",,,"mgtim@siol.net","1320","480",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1380","540",,,"1380","480",,,"11256371","false","false","46.015053","14.570297","Gostilnica Orle","22","+386 51 266 100","$$ - $$$","611","208","#176 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d11256371-Reviews-Gostilnica_Orle-Ljubljana_Upper_Carniola_Region.html","http://www.gostilnica-orle.si"
"Shmartinska cesta 152, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9881903","false","false","46.06403","14.544444","Cojzla","21","+386 31 773 434","$$ - $$$","611","204","#172 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d9881903-Reviews-Cojzla-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/Cojzla/"
"Zupanciceva ulica 2, Ljubljana 1000 Slovenia","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Mediterranean","Slovenian",,,,,,,,"info@operna-klet.si",,,,,"1320","690",,,"1320","690",,,"1320","690",,,"1320","690",,,"1320","690",,,"1320","720",,,"697393","false","false","46.052227","14.501342","Operna Klet","49","+386 1 252 70 03","$$ - $$$","611","206","#174 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d697393-Reviews-Operna_Klet-Ljubljana_Upper_Carniola_Region.html","http://www.operna-klet.si/"
"Tavcharjeva ulica 4, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Slovenian","European","Vegan Options","Vegetarian Friendly",,,,,,,"tink.ljubljana@gmail.com",,,,,"1200","540",,,"1200","540",,,"1200","540",,,"1200","540",,,"1200","540",,,"1020","540",,,"15610617","false","false","46.054802","14.505349","TINK superfood cafe","23","+386 40 452 811","$","611","201","#9 of 16 Quick Bites in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d15610617-Reviews-TINK_superfood_cafe-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/tinksuperfood/"
"Zaloshka cesta 31, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Barbecue","Eastern European","European","Central European",,,,,,,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"2593758","false","false","46.054756","14.530036","Dubocica","61","+386 1 542 37 77","$$ - $$$","611","202","#170 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d2593758-Reviews-Dubocica-Ljubljana_Upper_Carniola_Region.html","http://www.dubocica.si/"
"Breg 10, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","Slovenian","European",,,,,,,,"winebar@suklje.com","1380","540",,,"1440","540",,,"1440","540",,,"1440","540",,,"1440","540",,,"1500","540",,,"1500","540",,,"18968298","false","false","46.04704","14.505306","Wine Bar Suklje","101","+386 68 194 099","$$ - $$$","611","209","#177 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d18968298-Reviews-Wine_Bar_Suklje-Ljubljana_Upper_Carniola_Region.html","http://winebar.suklje.com/"
"Gornji trg 38, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Mediterranean","European","Slovenian","Vegetarian Friendly",,,,,,"taverna.labe@gmail.com",,,,,"1380","1020",,,"1380","1020",,,"1380","1020",,,"1380","1020",,,"1380","1020",,,"1380","1020",,,"4068550","false","false","46.04557","14.508993","Taverna Tatjana","162","+386 1 421 00 87","$$ - $$$","611","203","#171 of 601 Restaurants in Ljubljana","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d4068550-Reviews-Taverna_Tatjana-Ljubljana_Upper_Carniola_Region.html","http://www.taverna-tatjana.si/"
"Trzhashka cesta 79A, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Vegetarian Friendly","Vegan Options",,,,,,"pizzeria.laterna@gmail.com","1260","780",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","780",,,"8871107","false","false","46.042267","14.479211","Pizzeria Laterna","36","+386 1 257 46 92","$","611","211","#179 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d8871107-Reviews-Pizzeria_Laterna-Ljubljana_Upper_Carniola_Region.html","http://www.pizzeria-laterna.si/"
"Dunajska cesta 154, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","American","Pub",,,,,,,,"reservations.ljubljana@austria-trend.at","1440","420",,,"1440","420",,,"1440","420",,,"1440","420",,,"1440","420",,,"1440","420",,,"1440","420",,,"10463813","false","false","46.081738","14.513294","Winners Lounge","46","+386 1 588 25 00","$$ - $$$","611","214","#182 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10463813-Reviews-Winners_Lounge-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/WinnersLoungeLJ"
"Grajska planota 1 Ljubljana Castle, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","European","Slovenian","Eastern European","Central European","Vegetarian Friendly","Vegan Options",,,,,"ljubljanskigrad@jezersek.si","1020","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"2294878","false","false","46.048725","14.508556","Gostilna na Gradu","12","+386 1 235 09 52","$$ - $$$","611","212","#180 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d2294878-Reviews-Gostilna_na_Gradu-Ljubljana_Upper_Carniola_Region.html","https://www.jezersek.si/si/lokacije/ljubljanski-grad/gostilna-na-gradu"
"Celovshka cesta 22, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","Steakhouse","Bar","Barbecue","European","Pub","Slovenian","Eastern European","Central European","Brew Pub","Vegetarian Friendly","pivnicaunion@jezersek.si",,,,,"1440","720",,,"1440","720",,,"1440","720",,,"1440","720",,,"1440","660",,,"1440","720",,,"7199778","false","false","46.05966","14.49854","Pivnica Union","11","+386 1 471 73 35","$$ - $$$","611","217","#9 of 20 Bars & Pubs in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d7199778-Reviews-Pivnica_Union-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/PivnicaUnion/"
"Podutiska cesta 37, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","French","European",,,,,,,,"info@zebra-p.si","1020","540",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","480",,,"15139920","false","false","46.06964","14.47308","Zebra Patisseries","12","+386 51 343 734","$$ - $$$","611","215","#17 of 30 Dessert in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d15139920-Reviews-Zebra_Patisseries-Ljubljana_Upper_Carniola_Region.html","http://www.zebra-patisseries.si"
"Mestni trg 17, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Vegan Options",,,,,,"info@moysushi.si","1020","690",,,"1320","690",,,"1320","690",,,"1320","690",,,"1320","690",,,"1320","690",,,"1320","690",,,"4724942","false","false","46.04914","14.506388","MoySushi","140","+386 599 35540","$$ - $$$","611","213","#181 of 601 Restaurants in Ljubljana","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d4724942-Reviews-MoySushi-Ljubljana_Upper_Carniola_Region.html","http://www.moysushi.si"
"Slovenska cesta 59, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12876015","false","false","46.05715","14.505371","Intercontinental - hotel restaurant","26",,"$$$$","611","218","#183 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12876015-Reviews-Intercontinental_hotel_restaurant-Ljubljana_Upper_Carniola_Region.html","http://www.ihg.com/intercontinental/hotels/gb/en/ljubljana/ljuha/hoteldetail#scmisc=nav_hoteldetail_ic"
"Trg republike 1 Pasaza Maxi, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7825189","false","false","46.04943","14.505615","Cokoladni Atelje Dobnik","26","+386 1 425 31 41","$$ - $$$","611","216","#17 of 41 Coffee & Tea in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d7825189-Reviews-Cokoladni_Atelje_Dobnik-Ljubljana_Upper_Carniola_Region.html","http://www.cokoladniatelje.si/"
"Trubarjeva cesta 31, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Turkish","Middle Eastern","Vegetarian Friendly","Halal","Vegan Options",,,,,"sbddoo@hotmail.com","1500","660",,,"1500","540",,,"1500","540",,,"1500","540",,,"1500","540",,,"1500","540",,,"1500","540",,,"3690509","false","false","46.05251","14.50984","Seherezada","30",,"$","611","219","#184 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d3690509-Reviews-Seherezada-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/seherezadatrubarjeva"
"Kongresni trg 10, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12846585","false","false","46.049473","14.505464","Solist","43","+386 40 974 800","$$ - $$$","611","220","#185 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12846585-Reviews-Solist-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/bar.solist/"
"Prechna ulica 6, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Bar","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"948475","false","false","46.052753","14.508386","Patrick's Irish Pub","75","+386 1 230 17 68","$","611","223","#188 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d948475-Reviews-Patrick_s_Irish_Pub-Ljubljana_Upper_Carniola_Region.html","http://www.irishpub-ljubljana.si"
"Trubarjeva cesta 7 (Entrance from Mali trg), Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@gaudi.si","960","0",,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","660",,,"1260","720",,,"12863254","false","false","46.052742","14.504242","Gaudi & Naan","34","+386 41 662 073","$$ - $$$","611","226","#190 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12863254-Reviews-Gaudi_Naan-Ljubljana_Upper_Carniola_Region.html","https://web.facebook.com/Gaudiandnaan/?_rdc=1&_rdr"
"Ob Ljubljanici 24, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Mediterranean","Slovenian","European","Vegetarian Friendly",,,,,,,,,,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1509956","false","false","46.05389","14.530388","Krpan","46","+386 1 521 12 20","$$ - $$$","611","221","#186 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d1509956-Reviews-Krpan-Ljubljana_Upper_Carniola_Region.html","http://www.gostilna-krpan.si/"
"Cesta v Shmartno 7, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian","Vegetarian Friendly",,,,,,,,"darjan.mikic@gmail.com",,,,,"960","540",,,"960","540",,,"960","540",,,"960","540",,,"960","540",,,"960","660",,,"10268768","false","false","46.07537","14.559369","Gostilna Tavcar","26","+386 70 305 497","$$ - $$$","611","224","#189 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10268768-Reviews-Gostilna_Tavcar-Ljubljana_Upper_Carniola_Region.html",
"Tomachevo 33, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","European","Italian","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9465484","false","false","46.08044","14.53458","Soncek","17","+386 1 561 17 42","$","611","229","#192 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d9465484-Reviews-Soncek-Ljubljana_Upper_Carniola_Region.html",
"Vodnikova cesta 65A, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian","Central European","Vegetarian Friendly",,,,,,,,"1020","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"4302592","false","false","46.06715","14.486207","Gostilna Pri Vodniku","50","+386 1 505 59 07","$$ - $$$","611","228","#191 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d4302592-Reviews-Gostilna_Pri_Vodniku-Ljubljana_Upper_Carniola_Region.html","http://WWW.PRIVODNIKU.SI"
"Gornji trg 20, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Contemporary","Diner","Wine Bar",,,,,,,"info.remisplace@gmail.com",,,,,,,,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"1320","720",,,"21116533","false","false","46.046238","14.508461","Remi's Place","15","+386 30 794 355","$$ - $$$","611","222","#187 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d21116533-Reviews-Remi_s_Place-Ljubljana_Upper_Carniola_Region.html","http://remisplace.si/"
"Trg Of 14 Near Main Train Station, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Asian","Thai","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1200","720",,,"11811550","false","false","46.05757","14.508889","Roza Slon","42","+386 599 65206","$","611","225","#10 of 16 Quick Bites in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d11811550-Reviews-Roza_Slon-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/pages/Roza-Slon/299265283749199"
"Trg Osvobodilne fronte 13, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,"info@ajda-skupina.si",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11045533","false","false","46.053516","14.504639","Ajda","15","+386 1 439 14 40","$","611","227","#11 of 16 Quick Bites in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d11045533-Reviews-Ajda-Ljubljana_Upper_Carniola_Region.html","http://ajda-skupina.si/"
"Ajdovscina 1, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Italian","Seafood","Mediterranean","Slovenian","Vegetarian Friendly","Vegan Options",,,,"plato@siol.net",,,,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","480",,,"2081204","false","false","46.0539","14.504611","Plato","45","+386 1 230 84 81","$$ - $$$","611","230","#19 of 30 Dessert in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d2081204-Reviews-Plato-Ljubljana_Upper_Carniola_Region.html","http://www.plato.si"
"Dalmatinova ulica 2 Metalka building, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food","European","Central European","Vegetarian Friendly","Vegan Options",,,,,"ljbrodo@gmail.com",,,,,"1020","600",,,"1020","600",,,"1020","600",,,"1020","600",,,"1020","600",,,,,,,"9794384","false","false","46.05393","14.50508","Brodo","24","+386 40 549 440","$","611","239","#200 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d9794384-Reviews-Brodo-Ljubljana_Upper_Carniola_Region.html","http://www.brodo.si/"
"Cankarjevo nabrezhje 19, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,"info@cokoladniatelje.si",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12612492","false","false","46.049488","14.505526","Cokoladni Atelje Dobnik","38",,"$$ - $$$","611","231","#18 of 41 Coffee & Tea in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12612492-Reviews-Cokoladni_Atelje_Dobnik-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/pg/cokoladniatelje"
"Amerishka ulica 3 Btc, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17615008","false","false","46.06878","14.541964","Chang","16","+386 1 542 88 88","$$ - $$$","611","234","#195 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d17615008-Reviews-Chang-Ljubljana_Upper_Carniola_Region.html","https://www.chang.si/sl/ljubljana"
"Celovska cesta 335, Ljubljana 1210 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Slovenian","Pub","Vegetarian Friendly",,,,,,,"park.zibert@gmail.com","1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"1260","600",,,"4495135","false","false","46.0891","14.471937","Park Zibert (Drive-in)","32","+386 70 828 787","$$ - $$$","611","238","#199 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d4495135-Reviews-Park_Zibert_Drive_in-Ljubljana_Upper_Carniola_Region.html","http://www.parkzibertdrivein.com/"
"Celovska cesta 462, Ljubljana 1000 Slovenia","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Barbecue","European","Slovenian","Eastern European","Central European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1148895","false","false","46.100708","14.459246","Gostilna Jelen","66","+386 1 516 15 45","$$ - $$$","611","237","#198 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d1148895-Reviews-Gostilna_Jelen-Ljubljana_Upper_Carniola_Region.html",
"Zaloshka cesta 110, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Barbecue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1020571","false","false","46.05564","14.546542","Gostilna Portal","68",,"$$ - $$$","611","232","#193 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d1020571-Reviews-Gostilna_Portal-Ljubljana_Upper_Carniola_Region.html","http://www.portal-m.si/"
"Zhibertova ulica 23 Neer beer factory Union, Tivoli park, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Indian","Bar","Healthy","Slovenian","Vegan Options","Vegetarian Friendly",,,,"info@radhagovinda.si",,,,,"1140","660",,,"1140","660",,,"1140","660",,,"1140","660",,,"1140","660",,,"1080","660",,,"1108892","false","false","46.06299","14.49895","Vegetarian restaurant Radha Govinda","34","+386 590 58381","$$ - $$$","611","236","#197 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d1108892-Reviews-Vegetarian_restaurant_Radha_Govinda-Ljubljana_Upper_Carniola_Region.html","http://radhagovinda.si/"
"Kolodvorska ulica 8, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian","Vegetarian Friendly",,,,,,,,"gostilna@stari-tisler.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7194343","false","false","46.05581","14.509478","Gostilna Stari Tisler","62","+386 1 430 33 70","$$ - $$$","611","233","#194 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d7194343-Reviews-Gostilna_Stari_Tisler-Ljubljana_Upper_Carniola_Region.html","http://www.stari-tisler.com"
"Eipprova ulica 7, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6753095","false","false","46.04317","14.50458","Sax Pub","36","+386 51 804 450","$","611","235","#196 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d6753095-Reviews-Sax_Pub-Ljubljana_Upper_Carniola_Region.html","http://www.saxhostelljubljana.com"
"Celovshka cesta 177, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Barbecue","European","Grill","Slovenian",,,,,,"info.nsplac@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12541083","false","false","46.07529","14.484308","Ns Plac","11","+386 590 47788","","611","240","#201 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12541083-Reviews-Ns_Plac-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/NsplacLjubljanaShishka/?hc_ref=PAGES_TIMELINE&fref=nf"
