"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Amstelkade 148 A, 1078 AW Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza",,,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"4130915","false","false","52.34813","4.89097","Pizzeria San Marco","14",,"$","4039","2740","#2,430 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4130915-Reviews-Pizzeria_San_Marco-Amsterdam_North_Holland_Province.html",
"Koningin Wilhelminaplein 60-62 Tegenover het World Fashion Centre, 1062 KS Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","International","Dutch","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"hello@cornerbakeryamsterdam.com","1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"13124903","false","false","52.353546","4.840599","Corner Bakery - Amsterdam Nieuw West","67",,"$$ - $$$","4039","1491","#1,336 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13124903-Reviews-Corner_Bakery_Amsterdam_Nieuw_West-Amsterdam_North_Holland_Province.html","http://www.cornerbakeryamsterdam.com/nieuw-west-koningin-wilhelminaplein"
"Egidiusstraat 89, 1055 GP Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,"info@fames.nl","1260","660",,,,,,,,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"13820663","false","false","52.379066","4.851575","Fames","5","+31 20 370 1382","$$ - $$$","4039","3682","#3,321 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13820663-Reviews-Fames-Amsterdam_North_Holland_Province.html","http://www.fames.nl"
"Haarlemmerplein 31, 1013 HP Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Dutch","Cafe","European","British","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"haarlemmerplein@thebreakfastclub.nl","1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"10465633","false","false","52.3846","4.88295","The Breakfast Club","132","+31 20 624 2238","$$ - $$$","4039","1485","#1,330 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d10465633-Reviews-The_Breakfast_Club-Amsterdam_North_Holland_Province.html","http://thebreakfastclub.nl/"
"Jan van Galenstraat 260, 1061 AZ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14094752","false","false","52.37296","4.837875","Snackbar Spartaan","1",,"","4039","3676","#3,316 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d14094752-Reviews-Snackbar_Spartaan-Amsterdam_North_Holland_Province.html",
"Van Woustraat 58, 1073 LN Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Japanese","Sushi","Asian",,,,,,,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1620","720",,,,,"1620","720",,,,,"7132067","false","false","52.35585","4.90017","Sonchi Sushi Wok","6","+31 20 400 4595","","4039","3685","#3,324 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d7132067-Reviews-Sonchi_Sushi_Wok-Amsterdam_North_Holland_Province.html",
"Burgerweeshuispad 54, 1076 EP Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European",,,,,,,,,,,"info@sportcafezuid.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13975110","false","false","52.33998","4.8541","Sportcafe Zuid","1","+31 20 737 1573","","4039","3680","#3,319 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13975110-Reviews-Sportcafe_Zuid-Amsterdam_North_Holland_Province.html","http://www.sportcafezuid.nl"
"Warmoesstraat 51, 1012 HW Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse","Argentinean","South American",,,,,,,,,,"info@steakhouselamaria.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19987331","false","false","52.375378","4.898259","Steak House La Maria","4","+31 20 421 5151","$$ - $$$","4039","3683","#3,322 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d19987331-Reviews-Steak_House_La_Maria-Amsterdam_North_Holland_Province.html","http://steakhouselamaria.nl/"
"Amstelveenseweg, 1075 XN Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Sicilian","Southern-Italian","Dining bars",,,,,,,,,"info@angieamsterdam.nl","1410","600",,,,,,,,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"19502977","false","false","52.353535","4.855693","Angie Cocktails & Kitchen","12","+31 20 702 0076","$$ - $$$","4040","2789","#2,476 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d19502977-Reviews-Angie_Cocktails_Kitchen-Amsterdam_North_Holland_Province.html","http://www.angieamsterdam.nl"
"Ganzenhoef 81, 1103 Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"746761","false","false","52.32224","4.96895","Belhuis de Gans","1","+31 20 699 0764","","4039","3684","#3,323 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d746761-Reviews-Belhuis_de_Gans-Amsterdam_North_Holland_Province.html",
"Willemsparkweg 220, 1071 HX Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","Seafood","Vegetarian Friendly",,,,,,,,,,"reserveren@visque.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15110511","false","false","52.355305","4.868149","VISQUE","26","+31 20 334 3268","$$ - $$$","4039","2196","#1,936 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d15110511-Reviews-VISQUE-Amsterdam_North_Holland_Province.html","https://www.visque.nl/"
"Arena Boulevard, Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,"1440","720",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","720",,,,,"2468603","false","false","52.312805","4.944893","JinSo","341","+31 20 697 4138","$$ - $$$","4040","2788","#2,475 of 3,997 Restaurants in Amsterdam","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2468603-Reviews-JinSo-Amsterdam_North_Holland_Province.html","http://www.jinso.nl/"
"Henri Dunantstraat 18, 1066 AX Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Moroccan","Mediterranean","Grill",,,,,,,,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"13855230","false","false","52.34837","4.8313","De Blauwe Vlinder","1","+31 6 26621007","","4039","3681","#3,320 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13855230-Reviews-De_Blauwe_Vlinder-Amsterdam_North_Holland_Province.html","http://www.de-blauwe-vlinder-amsterdam.nl/"
"Mt Lincolnweg, 15, 1033 SN Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"info@paleocave.nl",,,,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1020","600",,,,,"11657087","false","false","52.40475","4.89053","Paleo CaVe","6","+31 6 21540469","$","4040","2786","#2,474 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d11657087-Reviews-Paleo_CaVe-Amsterdam_North_Holland_Province.html","http://www.paleocave.nl"
"Arena Boulevard 146 In the Villa Arena Mall, 1101 DJ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"990","660",,,,,"1020","780",,,,,"1020","600",,,,,"1020","600",,,,,"1020","600",,,,,"1020","600",,,,,"1020","600",,,,,"17422304","false","false","52.312134","4.938544","Booven","7","+31 20 365 9681","$","4040","2783","#2,471 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d17422304-Reviews-Booven-Amsterdam_North_Holland_Province.html","http://www.booven.nl"
"Warmoesstraat 95, 1012 HZ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1680","600",,,,,"1680","600",,,,,"10302231","false","false","52.374287","4.896856","Kings Cross Cafe & Bar","41","+31 6 25142157","$$ - $$$","4040","2791","#2,478 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d10302231-Reviews-Kings_Cross_Cafe_Bar-Amsterdam_North_Holland_Province.html","https://kingscrossamsterdam.com"
"Ten Katestraat 31 kruising Bellamystraat, 1053 BV Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10506445","false","false","52.36737","4.866743","Cafe Topido","6","+31 20 683 0816","$","4040","2784","#2,472 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d10506445-Reviews-Cafe_Topido-Amsterdam_North_Holland_Province.html","http://www.topido.com"
"Reguliersdwarsstr. 31, 1017 BJ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Central European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2198076","false","false","52.36655","4.89031","Coffeeshop Down Town","14",,"$$ - $$$","4040","2787","#142 of 174 Coffee & Tea in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2198076-Reviews-Coffeeshop_Down_Town-Amsterdam_North_Holland_Province.html",
"Kinkerstraat 12b, 1053 DT Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17691207","false","false","52.36824","4.875708","Mozzico","18","+31 20 786 7329","$","4039","1490","#1,335 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d17691207-Reviews-Mozzico-Amsterdam_North_Holland_Province.html","http://Www.mozzico.nl"
"Lutmastraat 189, 1074 TV Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"americakes@gmail.com","1200","720",,,,,,,,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"5031501","false","false","52.35185","4.9036","Americakes","6","+31 6 16252545","","4039","2739","#2,429 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d5031501-Reviews-Americakes-Amsterdam_North_Holland_Province.html","http://www.americakes.nl"
"Da Costastraat 64, 1053 ZP Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8829714","false","false","52.36836","4.87438","Brasserie Rocks","8","+31 20 579 1666","$","4040","2790","#2,477 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8829714-Reviews-Brasserie_Rocks-Amsterdam_North_Holland_Province.html","http://heerlijkamsterdam.nl/brasserie-rocks/"
"Mauritskade 57, 1092 AD Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,"amsterdam@generatorhostels.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10064351","false","false","52.360744","4.919047","Nescio Bar and Cafe","17","+31 20 708 5600","$","4039","2749","#2,439 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d10064351-Reviews-Nescio_Bar_and_Cafe-Amsterdam_North_Holland_Province.html","http://nescioamsterdam.com"
"Hogeweg 62, 1098 CG Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,"info@olido.amsterdam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19882297","false","false","52.355373","4.93381","Olido","4","+31 20 785 0047","","4039","2747","#2,437 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d19882297-Reviews-Olido-Amsterdam_North_Holland_Province.html","http://olido.amsterdam/nl/"
"IJdijk 10, 1095 KN Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","Bar","Barbecue","European","Grill","Pub",,,,,,,"info@bijstorm.nl","1440","600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1440","600",,,,,"8354038","false","false","52.375996","4.962534","Restaurant Bij Storm","23","+31 88 205 5200","$$ - $$$","4039","2751","#2,441 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8354038-Reviews-Restaurant_Bij_Storm-Amsterdam_North_Holland_Province.html","http://www.bijstorm.nl/"
"Ferdinand Bolstraat 58-60, 1072 LM Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Dutch","Vegetarian Friendly","Gluten Free Options",,,,,,,,,"info@hoedenkrelis.nl","1440","630",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","630",,,,,"12634075","false","false","52.355564","4.890411","Hoed & Krelis","59","+31 20 333 1260","$$ - $$$","4039","2742","#2,432 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12634075-Reviews-Hoed_Krelis-Amsterdam_North_Holland_Province.html","http://www.hoedenkrelis.nl"
"Amstelplein 1, 1096 HA Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","French",,,,,,,,,,,"info@rtboardroom.nl","1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"7125734","false","false","52.34505","4.917305","Rembrandt Tower Boardroom | Heavenly Rembrandt","15","+31 20 561 8080","$$$$","4039","2201","#1,941 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d7125734-Reviews-Rembrandt_Tower_Boardroom_Heavenly_Rembrandt-Amsterdam_North_Holland_Province.html","http://www.rtboardroom.nl/nl/"
"Czaar Peterstraat 281, 1018 PL Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European","Bar",,,,,,,,,,"cafeczaar@gmail.com","1440","660",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1620","600",,,,,"1560","600",,,,,"12982741","false","false","52.371853","4.931843","Cafe Restaurant Czaar","26","+31 20 775 2772","$$ - $$$","4039","2744","#2,434 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12982741-Reviews-Cafe_Restaurant_Czaar-Amsterdam_North_Holland_Province.html","http://www.czaar-amsterdam.nl"
"Paasheuvelweg 26, 1105 BJ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,,,,,,,"6696412","false","false","52.29578","4.95141","Grand Cafe ZO","19","+31 20 697 2535","$$ - $$$","4040","2782","#2,470 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d6696412-Reviews-Grand_Cafe_ZO-Amsterdam_North_Holland_Province.html","http://www.grandcafezo.nl"
"Gedempt Hamerkanaal 98, 1021 KR Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Middle Eastern","Indonesian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15278531","false","false","52.38412","4.92074","Green Canteen","4","+31 20 331 3042","$","4039","2750","#2,440 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d15278531-Reviews-Green_Canteen-Amsterdam_North_Holland_Province.html","https://www.greencanteenrestaurant.com/"
"Land van Cocagneplein 1A, 1093 NB Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7725165","false","false","52.35681","4.92774","Roezemoes","18","+31 20 634 0179","$$ - $$$","4039","2748","#2,438 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d7725165-Reviews-Roezemoes-Amsterdam_North_Holland_Province.html","http://www.roezemoes.nl"
"Prinsengracht 648, 1017 KV Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","French","Seafood","International","Grill",,,,,,,,"info@deavanti.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12330427","false","false","52.361816","4.891987","Varend Restaurant Rederij","1","+31 6 22197287","$$$$","4039","3677","#3,317 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12330427-Reviews-Varend_Restaurant_Rederij-Amsterdam_North_Holland_Province.html","http://salonbootavanti.nl"
"Achillesstraat, Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4698034","false","false","52.34574","4.86414","Eetcafe Kim","6",,"","4039","2746","#2,436 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4698034-Reviews-Eetcafe_Kim-Amsterdam_North_Holland_Province.html",
"Stadhouderskade, 7 Stadhouderskade 7, 1054 ES Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"nhamsterdamcentre@nh-hotels.com","1320","720",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"17441478","false","false","52.36309","4.87946","Bar & Kitchen Copper","4","+31 20 685 1351","$$ - $$$","4039","2745","#2,435 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d17441478-Reviews-Bar_Kitchen_Copper-Amsterdam_North_Holland_Province.html","http://www.nh-hotels.nl/hotel/nh-amsterdam-centre/restaurants"
"Bosboom Toussaintstraat 28, 1054 AS Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,"info@gertrudeamsterdam.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20306735","false","false","52.36561","4.876217","Gertrude","4","+31 20 247 0013","$$ - $$$","4039","2743","#2,433 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d20306735-Reviews-Gertrude-Amsterdam_North_Holland_Province.html","http://gertrudeamsterdam.nl/"
"Nieuwe Spiegelstraat 52, 1017 DG Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17436339","false","false","52.36351","4.88867","Stach Food","5","+31 20 226 3240","","4040","2785","#2,473 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d17436339-Reviews-Stach_Food-Amsterdam_North_Holland_Province.html","http://stach-food.nl/winkels/"
"Kinkerstraat 24, 1053 DV Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","Barbecue","European","Grill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13474495","false","false","52.36824","4.87506","Bulelani","2",,"","4039","3679","#3,318 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13474495-Reviews-Bulelani-Amsterdam_North_Holland_Province.html","http://Bulelanibbq.com"
"Oudezijds Voorburgwal 32, 1012 GD Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Thai",,,,,,,,,,,,"thaistreetbar@outlook.com","1200","720",,,,,,,,,,,,,,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"21401631","false","false","52.37523","4.899562","Thai Street Bar","3","+31 20 622 6992","$$ - $$$","4040","2800","#2,487 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d21401631-Reviews-Thai_Street_Bar-Amsterdam_North_Holland_Province.html","http://www.thaistreetbar.nl"
"Joan Muyskenweg 20, 1096 CJ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International","European","Vegetarian Friendly",,,,,,,,,,"info@amsterdam.valk.com","1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"15198611","false","false","52.333252","4.914727","Restaurant Amstelle","19","+31 20 800 1100","$$ - $$$","4040","2801","#2,488 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d15198611-Reviews-Restaurant_Amstelle-Amsterdam_North_Holland_Province.html","http://www.restaurantamstelle.nl"
"Tussen Meer 219-221, 1069 DN Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish",,,,,,,,,,,,"osorp@serifoglu.nl","1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1560","540",,,,,"1560","540",,,,,"1500","540",,,,,"12972122","false","false","52.35708","4.795444","Serifoglu Osdorp","7","+31 20 337 6863","$$ - $$$","4040","2794","#2,481 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12972122-Reviews-Serifoglu_Osdorp-Amsterdam_North_Holland_Province.html","http://www.serifoglu.nl"
"Eerste Goudsbloemdwarsstraat 3, 1015 JV Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Indonesian",,,,,,,,,,,"Info@afhaalcentrummanis.nl","1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"6856015","false","false","52.38123","4.88555","Manis","13","+31 20 623 0181","$","4040","2797","#2,484 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d6856015-Reviews-Manis-Amsterdam_North_Holland_Province.html","http://Www.afhaalcentrummanis.nl"
